BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t51,44108.3566647501,0.0,-0.0,600.0000000000001,-3039.7866647500955,0.0,0.0,0.0,0.0,-41668.57
t52,44403.09229826829,0.0,-0.0,600.0000000000001,-3376.5222982682894,0.0,0.0,0.0,0.0,-41626.57
t53,44850.08892731425,0.0,-0.0,400.0,-2630.5189273142446,0.0,0.0,0.0,0.0,-42619.57
t54,44591.16499007124,0.0,-0.0,400.0,-319.59499007123884,0.0,0.0,0.0,0.0,-44671.57
t55,46652.57,0.0,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-47252.57
t56,48358.57,0.0,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-48958.57
t57,48793.56999999999,0.0,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-49393.57
t58,50310.83409342567,0.0,-444.357558538008,400.0,-658.9065348876503,0.0,0.0,0.0,0.0,-49607.57
t59,50855.52713579675,0.0,-726.0,600.0000000000001,-989.9571357967466,0.0,0.0,0.0,0.0,-49739.57
t60,48838.82063382295,0.0,-191.25063382293988,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-49247.57
t61,47690.1167296041,0.0,-104.54672960409877,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-48185.57
t62,46999.20686108545,0.0,-609.6368610854488,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-46989.57
t63,46096.30535443558,0.0,-726.0,600.0000000000001,-91.73535443557819,0.0,0.0,0.0,0.0,-45878.57
t64,44938.48635091757,0.0,-354.91635091756774,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-45183.57
t65,44829.633130434784,0.0,-0.0631304347826863,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-45429.57
t66,45407.13950414065,1185.4304958593368,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-47192.57
t67,46198.948726060335,2504.621273939666,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-49303.57
t68,47986.39902078957,1316.6678373226973,-0.0,600.0000000000001,-378.4968581122788,0.0,0.0,0.0,0.0,-49524.57
t69,48661.27503044278,624.7828582307093,-0.0,600.0000000000001,-530.4878886735023,0.0,0.0,0.0,0.0,-49355.57
t70,48415.39587242676,0.0,-0.0,600.0000000000001,-553.8258724267598,0.0,0.0,0.0,0.0,-48461.57
t71,46595.75991245894,0.0,-0.0,600.0000000000001,-502.1899124589441,0.0,0.0,0.0,0.0,-46693.57
t72,44658.10104267629,0.0,-0.0,600.0000000000001,-417.5310426762904,0.0,0.0,0.0,0.0,-44840.57
t73,43421.6128705705,0.0,-0.0,600.0000000000001,-325.04287057049805,0.0,0.0,0.0,0.0,-43696.57
t74,42763.29690201362,0.0,-0.0,600.0000000000001,-220.72690201362647,0.0,0.0,0.0,0.0,-43142.57
t75,42513.723333158596,0.0,-0.0,600.0000000000001,-121.15333315859422,0.0,0.0,0.0,0.0,-42992.57
t76,42815.6386046119,0.0,-0.0,600.0000000000001,-54.06860461189954,0.0,0.0,0.0,0.0,-43361.57
t77,43746.57,0.0,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-44346.57
t78,46092.569999999985,0.0,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-46692.57
t79,48934.57000000001,0.0,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-49534.57
t80,50289.569999999985,0.0,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-50889.57
