Zone,1
t1,18.32902816
t2,18.32902816
t3,18.32902816
t4,18.32902816
t5,18.768076790326262
t6,19.214242640000002
t7,19.3627868
t8,19.3627868
t9,22.303679207110928
t10,19.3627868
t11,18.7716354
t12,18.770844542492654
t13,18.771239967291997
t14,18.7716354
t15,19.214242640000002
t16,19.3627868
t17,20.568234320755554
t18,34.161836826009655
t19,34.16250007601119
t20,34.16316333927798
t21,34.16382661581029
t22,34.164489905608406
t23,34.165153208672585
t24,27.071547106762615
t25,27.072108548933596
t26,27.072670002333645
t27,27.07323146696298
t28,27.073792942821836
t29,27.074354429910436
t30,34.169796701593796
t31,34.170460110796014
t32,34.17112353326669
t33,34.171786969006064
t34,24.740052108000004
t35,22.6388334
t36,19.3627868
t37,19.361565057227175
t38,19.361972296673112
t39,19.362379544263998
t40,19.3627868
t41,19.363194063881277
t42,25.059075302348756
t43,25.05955649347863
t44,25.060037694232513
t45,23.522029594959132
t46,19.3627868
t47,19.214242640000002
t48,18.32902816
t49,18.324389703493924
t50,18.324776199017904
t51,18.32516270227195
t52,18.325549213256213
t53,18.32593573197086
t54,18.32902816
t55,19.288514720000002
t56,19.3627868
t57,19.3627868
t58,18.32786844150508
t59,18.328255006605215
t60,18.328641579436802
t61,18.32902816
t62,18.329414748294973
t63,18.329801344321854
t64,18.33018794808082
t65,18.330574559572014
t66,24.726819055267015
t67,46.90237114989142
t68,24.727768156502165
t69,24.728242721356597
t70,24.72871729570251
t71,19.3627868
t72,19.288514720000002
t73,19.214242640000002
t74,19.214242640000002
t75,19.214242640000002
t76,19.3627868
t77,19.3627868
t78,21.65029436
t79,24.73298889196398
t80,24.7334635612352
t81,24.733938240000004
t82,18.32902816
t83,18.26781528
t84,18.268200644012882
t85,18.268586015733195
t86,18.2689713951611
t87,18.26935678229675
t88,18.26974217714029
t89,18.270127579691884
t90,19.3627868
t91,24.733938240000004
t92,24.734412928258568
t93,24.734887626011083
t94,24.735362333257747
t95,24.735837049998747
t96,24.736311776234277
t97,20.092378439999997
t98,19.3627868
t99,19.3627868
t100,19.3627868
t101,21.909241759999997
t102,24.733938240000004
t103,24.739635125745597
t104,24.740109927944154
t105,22.426121079999998
t106,18.32902816
t107,18.304781058088892
t108,14.740259836461728
t109,14.740574647954686
t110,14.740889465744
t111,14.741204289829803
t112,14.741519120212205
t113,14.741833956891345
t114,19.59894706978655
t115,19.599319056167683
t116,19.599691049988675
t117,18.26781528
t118,18.26781528
t119,18.26781528
t120,18.26781528
t121,18.26781528
t122,18.26781528
t123,18.26781528
t124,18.26781528
t125,19.603039329196672
t126,19.603411397424622
t127,19.603783473094083
t128,19.604155556205207
t129,19.604527646758143
t130,-1.999999999995251e-5
t131,-0.0
t132,-0.0
t133,-3.999959999994701e-5
t134,-1.999999999995251e-5
t135,-0.0
t136,2.000040000791163e-5
t137,4.000120003199974e-5
t138,6.00024000800492e-5
t139,17.024456924382132
t140,17.024777419930537
t141,17.02509792188897
t142,17.025418430257574
t143,12.564185443078875
t144,12.56445673221352
t145,12.564728026774056
t146,12.564999326760592
t147,12.565270632173233
t148,12.565541943012093
t149,16.8851301519565
t150,18.26781528
t151,18.39024104
t152,22.132092748926457
t153,22.132515399234446
t154,18.26781528
t155,16.887276517817845
t156,16.887634270503252
t157,16.887992030343856
t158,18.26781528
t159,18.26781528
t160,18.26781528
t161,18.26781528
t162,22.456727519999998
t163,26.47110856603681
t164,26.471617998396784
t165,24.351741634491265
t166,21.909241759999997
t167,19.3627868
t168,18.76610006171795
t169,24.733463561235197
t170,24.733938240000004
t171,24.734412928258553
t172,24.734887626011083
t173,24.735362333257747
t174,24.735837049998747
t175,24.736311776234274
t176,24.73678651196451
t177,24.73726125718965
t178,19.3627868
t179,19.288514720000002
t180,18.32902816
t181,18.267044575095927
t182,18.2674299236944
t183,18.26781528
t184,18.26781528
t185,18.26781528
t186,18.2689713951611
t187,18.26935678229675
t188,19.288514720000002
t189,21.231696333793465
t190,24.196749320000002
t191,24.196749320000002
t192,19.3627868
t193,19.3627868
t194,21.65029436
t195,23.993445971108624
t196,23.72133508
t197,24.45569672
t198,24.45616584331687
t199,142.98975138334137
t200,24.799682445217925
t201,24.457573269564143
t202,19.214242640000002
t203,18.26781528
t204,18.26781528
t205,18.26781528
t206,18.268200644012882
t207,18.268586015733195
t208,18.2689713951611
t209,18.26935678229675
t210,18.26974217714029
t211,23.76716396466432
t212,23.767619317050663
t213,23.768074678544235
t214,23.557244335051806
t215,19.3028739888
t216,18.29842172
t217,18.26781528
t218,18.26781528
t219,18.26781528
t220,18.26781528
t221,18.26781528
t222,18.26781528
t223,19.214242640000002
t224,23.157707809599984
t225,19.214242640000002
t226,-5.999880000798463e-5
t227,-3.999959999994701e-5
t228,-1.999999999995251e-5
t229,-0.0
t230,2.000040000791163e-5
t231,4.000120003199974e-5
t232,6.00024000800492e-5
t233,8.000400016006112e-5
t234,0.00010000600028003662
t235,23.760789987412682
t236,23.76124521231693
t237,23.761700446325854
t238,23.762155689439645
t239,23.762610941658476
t240,23.763066202982536
t241,21.102808600000003
t242,18.26781528
t243,18.26781528
t244,18.268200644012882
t245,18.268586015733195
t246,18.2689713951611
t247,23.7662532872126
t248,23.76670862138503
t249,23.76716396466432
t250,16.828540272793802
t251,16.82889685073082
t252,16.829253435799536
t253,16.829610028000094
t254,16.829966627332645
t255,16.830323233797323
t256,16.83067984739427
t257,18.26781528
t258,22.067335888451737
t259,22.06775724359661
t260,22.068178607168758
t261,22.06859997916834
t262,22.069021359595528
t263,18.26781528
t264,16.833533012948763
t265,16.83388969074258
t266,18.26781528
t267,18.26781528
t268,18.26781528
t269,18.26781528
t270,21.63999752
t271,22.072814162710458
t272,22.073235627423006
t273,22.073657100565015
t274,21.63999752
t275,18.26781528
t276,15.232810609193496
t277,15.233135271898936
t278,15.233459941097756
t279,15.233784616790096
t280,15.234109298976078
t281,20.180569456115112
t282,20.180953075176618
t283,20.181336701910652
t284,20.181720336317376
t285,18.26781528
t286,6.386870524464703
t287,6.38701826483
t288,6.387166008150164
t289,6.387313754425253
t290,6.387461503655326
t291,6.387609255840443
t292,6.387757010980662
t293,6.387904769076044
t294,6.388052530126647
t295,6.388200294132531
t296,6.388348061093751
t297,6.388495831010371
t298,6.38864360388245
t299,6.388791379710045
t300,6.388939158493213
t301,6.389086940232019
t302,6.389234724926519
t303,15.24157878179802
t304,18.26781528
t305,18.26781528
t306,18.26781528
t307,18.304781058088892
t308,20.88601911738032
t309,20.88641684571724
t310,18.26781528
t311,15.832536512942578
t312,15.832873170405989
t313,15.83320983460268
t314,15.833546505532789
t315,18.26781528
t316,18.26781528
t317,18.304781058088892
t318,18.8690089928
t319,18.8690089928
t320,22.113211200000002
t321,18.414873314313034
t322,18.32902816
t323,18.32941474829497
t324,18.32902816
t325,18.29842172
t326,18.33057455957201
t327,18.330961178795587
t328,19.078619653866667
t329,19.3028739888
t330,22.890315180226793
t331,22.890752995286704
t332,22.891190819103084
t333,19.3627868
t334,18.29842172
t335,17.52981567599378
t336,-0.0
t337,16.57584468567987
t338,16.57619620960406
t339,16.57654774055888
t340,18.26781528
t341,18.29842172
t342,21.76748862902697
t343,21.767903987106713
t344,21.76831935349378
t345,18.26781528
t346,-3.999959999994701e-5
t347,-0.0
t348,-0.0
t349,-3.999959999994701e-5
t350,-0.0
t351,-0.0
t352,8.000400016006112e-5
t353,4.000120003199974e-5
t354,6.00024000800492e-5
t355,0.00014001120067209905
t356,18.729478495346644
t357,18.729833092008484
t358,18.26781528
t359,14.00713100831346
t360,14.007431156936597
t361,14.00773131156283
t362,14.008031472192272
t363,14.008331638825055
t364,15.432859492349383
t365,20.415392433970343
t366,20.41578074958534
t367,20.4161690729668
t368,21.102808600000003
t369,20.41694574302974
t370,15.434831573531849
t371,15.435160276737385
t372,15.43548898651712
t373,15.435817702871178
t374,15.43614642579969
t375,15.436475155302798
t376,15.43680389138063
t377,15.437132634033313
t378,18.31396299008889
t379,19.302873988799995
t380,23.76124521231693
t381,22.18748328
t382,18.29842172
t383,18.26781528
t384,18.26781528
t385,18.267044575095927
t386,18.2674299236944
t387,18.26781528
t388,18.29842172
t389,23.60784495471932
t390,30.0741223079652
t391,30.074703802041242
t392,30.075285307747397
t393,30.0758668250839
t394,30.07644835405098
t395,30.077029894648874
t396,23.611290328637384
t397,30.078193010738037
t398,30.078774586229763
t399,19.288514720000002
t400,18.32902816
t401,18.29842172
t402,18.29842172
t403,18.298807696153922
t404,23.80150482044839
t405,22.113211200000002
t406,18.7716354
