Time_Index,NG,None,coal,uranium
664,2.03096,0.0,2.46662,0.69888
665,2.03096,0.0,2.46662,0.69888
666,2.03096,0.0,2.46662,0.69888
667,2.03096,0.0,2.46662,0.69888
668,2.03096,0.0,2.46662,0.69888
669,2.03096,0.0,2.46662,0.69888
670,2.03096,0.0,2.46662,0.69888
671,2.03096,0.0,2.46662,0.69888
672,2.03096,0.0,2.46662,0.69888
673,2.03096,0.0,2.46662,0.69888
674,2.03096,0.0,2.46662,0.69888
675,2.03096,0.0,2.46662,0.69888
676,2.03096,0.0,2.46662,0.69888
677,2.03096,0.0,2.46662,0.69888
678,2.03096,0.0,2.46662,0.69888
679,2.03096,0.0,2.46662,0.69888
680,2.03096,0.0,2.46662,0.69888
681,2.03096,0.0,2.46662,0.69888
682,2.03096,0.0,2.46662,0.69888
683,2.03096,0.0,2.46662,0.69888
684,2.03096,0.0,2.46662,0.69888
685,2.03096,0.0,2.46662,0.69888
686,2.03096,0.0,2.46662,0.69888
687,2.03096,0.0,2.46662,0.69888
688,2.03096,0.0,2.46662,0.69888
689,2.03096,0.0,2.46662,0.69888
690,2.03096,0.0,2.46662,0.69888
691,2.03096,0.0,2.46662,0.69888
692,2.03096,0.0,2.46662,0.69888
693,2.03096,0.0,2.46662,0.69888
694,2.03096,0.0,2.46662,0.69888
695,2.03096,0.0,2.46662,0.69888
696,2.03096,0.0,2.46662,0.69888
697,2.03096,0.0,2.46662,0.69888
698,2.03096,0.0,2.46662,0.69888
699,2.03096,0.0,2.46662,0.69888
700,2.03096,0.0,2.46662,0.69888
701,2.03096,0.0,2.46662,0.69888
702,2.03096,0.0,2.46662,0.69888
703,2.03096,0.0,2.46662,0.69888
704,2.03096,0.0,2.46662,0.69888
705,2.03096,0.0,2.46662,0.69888
706,2.03096,0.0,2.46662,0.69888
707,2.03096,0.0,2.46662,0.69888
708,2.03096,0.0,2.46662,0.69888
709,2.03096,0.0,2.46662,0.69888
710,2.03096,0.0,2.46662,0.69888
711,2.03096,0.0,2.46662,0.69888
712,2.03096,0.0,2.46662,0.69888
713,2.03096,0.0,2.46662,0.69888
714,2.03096,0.0,2.46662,0.69888
715,2.03096,0.0,2.46662,0.69888
716,2.03096,0.0,2.46662,0.69888
717,2.03096,0.0,2.46662,0.69888
718,2.03096,0.0,2.46662,0.69888
719,2.03096,0.0,2.46662,0.69888
720,2.03096,0.0,2.46662,0.69888
721,2.03096,0.0,2.46662,0.69888
722,2.03096,0.0,2.46662,0.69888
723,2.03096,0.0,2.46662,0.69888
724,2.03096,0.0,2.46662,0.69888
725,2.03096,0.0,2.46662,0.69888
726,2.03096,0.0,2.46662,0.69888
727,2.03096,0.0,2.46662,0.69888
728,2.03096,0.0,2.46662,0.69888
729,2.03096,0.0,2.46662,0.69888
730,2.03096,0.0,2.46662,0.69888
731,2.03096,0.0,2.46662,0.69888
732,2.03096,0.0,2.46662,0.69888
733,2.03096,0.0,2.46662,0.69888
734,2.03096,0.0,2.46662,0.69888
735,2.03096,0.0,2.46662,0.69888
736,2.03096,0.0,2.46662,0.69888
737,2.03096,0.0,2.46662,0.69888
738,2.03096,0.0,2.46662,0.69888
739,2.03096,0.0,2.46662,0.69888
740,2.03096,0.0,2.46662,0.69888
741,2.03096,0.0,2.46662,0.69888
742,2.03096,0.0,2.46662,0.69888
743,2.03096,0.0,2.46662,0.69888
744,2.03096,0.0,2.46662,0.69888
745,2.03096,0.0,2.46662,0.69888
746,2.03096,0.0,2.46662,0.69888
747,2.03096,0.0,2.46662,0.69888
748,2.03096,0.0,2.46662,0.69888
749,2.03096,0.0,2.46662,0.69888
750,2.03096,0.0,2.46662,0.69888
751,2.03096,0.0,2.46662,0.69888
752,2.03096,0.0,2.46662,0.69888
753,2.03096,0.0,2.46662,0.69888
754,2.03096,0.0,2.46662,0.69888
755,2.03096,0.0,2.46662,0.69888
756,2.03096,0.0,2.46662,0.69888
757,2.03096,0.0,2.46662,0.69888
758,2.03096,0.0,2.46662,0.69888
759,2.03096,0.0,2.46662,0.69888
760,2.03096,0.0,2.46662,0.69888
761,2.03096,0.0,2.46662,0.69888
762,2.03096,0.0,2.46662,0.69888
763,2.03096,0.0,2.46662,0.69888
764,2.03096,0.0,2.46662,0.69888
765,2.03096,0.0,2.46662,0.69888
766,2.03096,0.0,2.46662,0.69888
767,2.03096,0.0,2.46662,0.69888
768,2.03096,0.0,2.46662,0.69888
769,2.03096,0.0,2.46662,0.69888
770,2.03096,0.0,2.46662,0.69888
771,2.03096,0.0,2.46662,0.69888
772,2.03096,0.0,2.46662,0.69888
773,2.03096,0.0,2.46662,0.69888
774,2.03096,0.0,2.46662,0.69888
775,2.03096,0.0,2.46662,0.69888
776,2.03096,0.0,2.46662,0.69888
777,2.03096,0.0,2.46662,0.69888
778,2.03096,0.0,2.46662,0.69888
779,2.03096,0.0,2.46662,0.69888
780,2.03096,0.0,2.46662,0.69888
781,2.03096,0.0,2.46662,0.69888
782,2.03096,0.0,2.46662,0.69888
783,2.03096,0.0,2.46662,0.69888
784,2.03096,0.0,2.46662,0.69888
785,2.03096,0.0,2.46662,0.69888
786,2.03096,0.0,2.46662,0.69888
787,2.03096,0.0,2.46662,0.69888
788,2.03096,0.0,2.46662,0.69888
789,2.03096,0.0,2.46662,0.69888
790,2.03096,0.0,2.46662,0.69888
791,2.03096,0.0,2.46662,0.69888
792,2.03096,0.0,2.46662,0.69888
793,2.03096,0.0,2.46662,0.69888
794,2.03096,0.0,2.46662,0.69888
795,2.03096,0.0,2.46662,0.69888
796,2.03096,0.0,2.46662,0.69888
797,2.03096,0.0,2.46662,0.69888
798,2.03096,0.0,2.46662,0.69888
799,2.03096,0.0,2.46662,0.69888
800,2.03096,0.0,2.46662,0.69888
801,2.03096,0.0,2.46662,0.69888
802,2.03096,0.0,2.46662,0.69888
803,2.03096,0.0,2.46662,0.69888
804,2.03096,0.0,2.46662,0.69888
805,2.03096,0.0,2.46662,0.69888
806,2.03096,0.0,2.46662,0.69888
807,2.03096,0.0,2.46662,0.69888
808,2.03096,0.0,2.46662,0.69888
809,2.03096,0.0,2.46662,0.69888
810,2.03096,0.0,2.46662,0.69888
811,2.03096,0.0,2.46662,0.69888
812,2.03096,0.0,2.46662,0.69888
813,2.03096,0.0,2.46662,0.69888
814,2.03096,0.0,2.46662,0.69888
815,2.03096,0.0,2.46662,0.69888
816,2.03096,0.0,2.46662,0.69888
817,2.03096,0.0,2.46662,0.69888
818,2.03096,0.0,2.46662,0.69888
819,2.03096,0.0,2.46662,0.69888
820,2.03096,0.0,2.46662,0.69888
821,2.03096,0.0,2.46662,0.69888
822,2.03096,0.0,2.46662,0.69888
823,2.03096,0.0,2.46662,0.69888
824,2.03096,0.0,2.46662,0.69888
825,2.03096,0.0,2.46662,0.69888
826,2.03096,0.0,2.46662,0.69888
827,2.03096,0.0,2.46662,0.69888
828,2.03096,0.0,2.46662,0.69888
829,2.03096,0.0,2.46662,0.69888
830,2.03096,0.0,2.46662,0.69888
831,2.03096,0.0,2.46662,0.69888
832,2.03096,0.0,2.46662,0.69888
833,2.03096,0.0,2.46662,0.69888
834,2.03096,0.0,2.46662,0.69888
835,2.03096,0.0,2.46662,0.69888
836,2.03096,0.0,2.46662,0.69888
837,2.03096,0.0,2.46662,0.69888
838,2.03096,0.0,2.46662,0.69888
839,2.03096,0.0,2.46662,0.69888
840,2.03096,0.0,2.46662,0.69888
841,2.03096,0.0,2.46662,0.69888
842,2.03096,0.0,2.46662,0.69888
843,2.03096,0.0,2.46662,0.69888
844,2.03096,0.0,2.46662,0.69888
845,2.03096,0.0,2.46662,0.69888
846,2.03096,0.0,2.46662,0.69888
847,2.03096,0.0,2.46662,0.69888
848,2.03096,0.0,2.46662,0.69888
849,2.03096,0.0,2.46662,0.69888
850,2.03096,0.0,2.46662,0.69888
851,2.03096,0.0,2.46662,0.69888
852,2.03096,0.0,2.46662,0.69888
853,2.03096,0.0,2.46662,0.69888
854,2.03096,0.0,2.46662,0.69888
855,2.03096,0.0,2.46662,0.69888
856,2.03096,0.0,2.46662,0.69888
857,2.03096,0.0,2.46662,0.69888
858,2.03096,0.0,2.46662,0.69888
859,2.03096,0.0,2.46662,0.69888
860,2.03096,0.0,2.46662,0.69888
861,2.03096,0.0,2.46662,0.69888
862,2.03096,0.0,2.46662,0.69888
863,2.03096,0.0,2.46662,0.69888
864,2.03096,0.0,2.46662,0.69888
865,2.03096,0.0,2.46662,0.69888
866,2.03096,0.0,2.46662,0.69888
867,2.03096,0.0,2.46662,0.69888
868,2.03096,0.0,2.46662,0.69888
869,2.03096,0.0,2.46662,0.69888
870,2.03096,0.0,2.46662,0.69888
871,2.03096,0.0,2.46662,0.69888
872,2.03096,0.0,2.46662,0.69888
873,2.03096,0.0,2.46662,0.69888
874,2.03096,0.0,2.46662,0.69888
875,2.03096,0.0,2.46662,0.69888
876,2.03096,0.0,2.46662,0.69888
877,2.03096,0.0,2.46662,0.69888
878,2.03096,0.0,2.46662,0.69888
879,2.03096,0.0,2.46662,0.69888
880,2.03096,0.0,2.46662,0.69888
881,2.03096,0.0,2.46662,0.69888
882,2.03096,0.0,2.46662,0.69888
883,2.03096,0.0,2.46662,0.69888
884,2.03096,0.0,2.46662,0.69888
885,2.03096,0.0,2.46662,0.69888
886,2.03096,0.0,2.46662,0.69888
887,2.03096,0.0,2.46662,0.69888
888,2.03096,0.0,2.46662,0.69888
889,2.03096,0.0,2.46662,0.69888
890,2.03096,0.0,2.46662,0.69888
891,2.03096,0.0,2.46662,0.69888
892,2.03096,0.0,2.46662,0.69888
893,2.03096,0.0,2.46662,0.69888
894,2.03096,0.0,2.46662,0.69888
895,2.03096,0.0,2.46662,0.69888
896,2.03096,0.0,2.46662,0.69888
897,2.03096,0.0,2.46662,0.69888
898,2.03096,0.0,2.46662,0.69888
899,2.03096,0.0,2.46662,0.69888
900,2.03096,0.0,2.46662,0.69888
901,2.03096,0.0,2.46662,0.69888
902,2.03096,0.0,2.46662,0.69888
903,2.03096,0.0,2.46662,0.69888
904,2.03096,0.0,2.46662,0.69888
905,2.03096,0.0,2.46662,0.69888
906,2.03096,0.0,2.46662,0.69888
907,2.03096,0.0,2.46662,0.69888
908,2.03096,0.0,2.46662,0.69888
909,2.03096,0.0,2.46662,0.69888
910,2.03096,0.0,2.46662,0.69888
911,2.03096,0.0,2.46662,0.69888
912,2.03096,0.0,2.46662,0.69888
913,2.03096,0.0,2.46662,0.69888
914,2.03096,0.0,2.46662,0.69888
915,2.03096,0.0,2.46662,0.69888
916,2.03096,0.0,2.46662,0.69888
917,2.03096,0.0,2.46662,0.69888
918,2.03096,0.0,2.46662,0.69888
919,2.03096,0.0,2.46662,0.69888
920,2.03096,0.0,2.46662,0.69888
921,2.03096,0.0,2.46662,0.69888
922,2.03096,0.0,2.46662,0.69888
923,2.03096,0.0,2.46662,0.69888
924,2.03096,0.0,2.46662,0.69888
925,2.03096,0.0,2.46662,0.69888
926,2.03096,0.0,2.46662,0.69888
927,2.03096,0.0,2.46662,0.69888
928,2.03096,0.0,2.46662,0.69888
929,2.03096,0.0,2.46662,0.69888
930,2.03096,0.0,2.46662,0.69888
931,2.03096,0.0,2.46662,0.69888
932,2.03096,0.0,2.46662,0.69888
933,2.03096,0.0,2.46662,0.69888
934,2.03096,0.0,2.46662,0.69888
935,2.03096,0.0,2.46662,0.69888
936,2.03096,0.0,2.46662,0.69888
937,2.03096,0.0,2.46662,0.69888
938,2.03096,0.0,2.46662,0.69888
939,2.03096,0.0,2.46662,0.69888
940,2.03096,0.0,2.46662,0.69888
941,2.03096,0.0,2.46662,0.69888
942,2.03096,0.0,2.46662,0.69888
943,2.03096,0.0,2.46662,0.69888
944,2.03096,0.0,2.46662,0.69888
945,2.03096,0.0,2.46662,0.69888
946,2.03096,0.0,2.46662,0.69888
947,2.03096,0.0,2.46662,0.69888
948,2.03096,0.0,2.46662,0.69888
949,2.03096,0.0,2.46662,0.69888
950,2.03096,0.0,2.46662,0.69888
951,2.03096,0.0,2.46662,0.69888
952,2.03096,0.0,2.46662,0.69888
953,2.03096,0.0,2.46662,0.69888
954,2.03096,0.0,2.46662,0.69888
955,2.03096,0.0,2.46662,0.69888
956,2.03096,0.0,2.46662,0.69888
957,2.03096,0.0,2.46662,0.69888
958,2.03096,0.0,2.46662,0.69888
959,2.03096,0.0,2.46662,0.69888
960,2.03096,0.0,2.46662,0.69888
961,2.03096,0.0,2.46662,0.69888
962,2.03096,0.0,2.46662,0.69888
963,2.03096,0.0,2.46662,0.69888
964,2.03096,0.0,2.46662,0.69888
965,2.03096,0.0,2.46662,0.69888
966,2.03096,0.0,2.46662,0.69888
967,2.03096,0.0,2.46662,0.69888
968,2.03096,0.0,2.46662,0.69888
969,2.03096,0.0,2.46662,0.69888
970,2.03096,0.0,2.46662,0.69888
971,2.03096,0.0,2.46662,0.69888
972,2.03096,0.0,2.46662,0.69888
973,2.03096,0.0,2.46662,0.69888
974,2.03096,0.0,2.46662,0.69888
975,2.03096,0.0,2.46662,0.69888
976,2.03096,0.0,2.46662,0.69888
977,2.03096,0.0,2.46662,0.69888
978,2.03096,0.0,2.46662,0.69888
979,2.03096,0.0,2.46662,0.69888
980,2.03096,0.0,2.46662,0.69888
981,2.03096,0.0,2.46662,0.69888
982,2.03096,0.0,2.46662,0.69888
983,2.03096,0.0,2.46662,0.69888
984,2.03096,0.0,2.46662,0.69888
985,2.03096,0.0,2.46662,0.69888
986,2.03096,0.0,2.46662,0.69888
987,2.03096,0.0,2.46662,0.69888
988,2.03096,0.0,2.46662,0.69888
989,2.03096,0.0,2.46662,0.69888
990,2.03096,0.0,2.46662,0.69888
991,2.03096,0.0,2.46662,0.69888
992,2.03096,0.0,2.46662,0.69888
993,2.03096,0.0,2.46662,0.69888
994,2.03096,0.0,2.46662,0.69888
995,2.03096,0.0,2.46662,0.69888
996,2.03096,0.0,2.46662,0.69888
997,2.03096,0.0,2.46662,0.69888
998,2.03096,0.0,2.46662,0.69888
999,2.03096,0.0,2.46662,0.69888
1000,2.03096,0.0,2.46662,0.69888
1001,2.03096,0.0,2.46662,0.69888
1002,2.03096,0.0,2.46662,0.69888
1003,2.03096,0.0,2.46662,0.69888
1004,2.03096,0.0,2.46662,0.69888
1005,2.03096,0.0,2.46662,0.69888
1006,2.03096,0.0,2.46662,0.69888
1007,2.03096,0.0,2.46662,0.69888
1008,2.03096,0.0,2.46662,0.69888
1009,2.03096,0.0,2.46662,0.69888
1010,2.03096,0.0,2.46662,0.69888
1011,2.03096,0.0,2.46662,0.69888
1012,2.03096,0.0,2.46662,0.69888
1013,2.03096,0.0,2.46662,0.69888
1014,2.03096,0.0,2.46662,0.69888
1015,2.03096,0.0,2.46662,0.69888
1016,2.03096,0.0,2.46662,0.69888
1017,2.03096,0.0,2.46662,0.69888
1018,2.03096,0.0,2.46662,0.69888
1019,2.03096,0.0,2.46662,0.69888
1020,2.03096,0.0,2.46662,0.69888
1021,2.03096,0.0,2.46662,0.69888
1022,2.03096,0.0,2.46662,0.69888
1023,2.03096,0.0,2.46662,0.69888
1024,2.03096,0.0,2.46662,0.69888
1025,2.03096,0.0,2.46662,0.69888
1026,2.03096,0.0,2.46662,0.69888
1027,2.03096,0.0,2.46662,0.69888
1028,2.03096,0.0,2.46662,0.69888
1029,2.03096,0.0,2.46662,0.69888
1030,2.03096,0.0,2.46662,0.69888
1031,2.03096,0.0,2.46662,0.69888
1032,2.03096,0.0,2.46662,0.69888
1033,2.03096,0.0,2.46662,0.69888
1034,2.03096,0.0,2.46662,0.69888
1035,2.03096,0.0,2.46662,0.69888
1036,2.03096,0.0,2.46662,0.69888
1037,2.03096,0.0,2.46662,0.69888
1038,2.03096,0.0,2.46662,0.69888
1039,2.03096,0.0,2.46662,0.69888
1040,2.03096,0.0,2.46662,0.69888
1041,2.03096,0.0,2.46662,0.69888
1042,2.03096,0.0,2.46662,0.69888
1043,2.03096,0.0,2.46662,0.69888
1044,2.03096,0.0,2.46662,0.69888
1045,2.03096,0.0,2.46662,0.69888
1046,2.03096,0.0,2.46662,0.69888
1047,2.03096,0.0,2.46662,0.69888
1048,2.03096,0.0,2.46662,0.69888
1049,2.03096,0.0,2.46662,0.69888
1050,2.03096,0.0,2.46662,0.69888
1051,2.03096,0.0,2.46662,0.69888
1052,2.03096,0.0,2.46662,0.69888
1053,2.03096,0.0,2.46662,0.69888
1054,2.03096,0.0,2.46662,0.69888
1055,2.03096,0.0,2.46662,0.69888
1056,2.03096,0.0,2.46662,0.69888
1057,2.03096,0.0,2.46662,0.69888
1058,2.03096,0.0,2.46662,0.69888
1059,2.03096,0.0,2.46662,0.69888
1060,2.03096,0.0,2.46662,0.69888
1061,2.03096,0.0,2.46662,0.69888
1062,2.03096,0.0,2.46662,0.69888
1063,2.03096,0.0,2.46662,0.69888
1064,2.03096,0.0,2.46662,0.69888
1065,2.03096,0.0,2.46662,0.69888
1066,2.03096,0.0,2.46662,0.69888
1067,2.03096,0.0,2.46662,0.69888
1068,2.03096,0.0,2.46662,0.69888
1069,2.03096,0.0,2.46662,0.69888
1070,2.03096,0.0,2.46662,0.69888
1071,2.03096,0.0,2.46662,0.69888
1072,2.03096,0.0,2.46662,0.69888
1073,2.03096,0.0,2.46662,0.69888
1074,2.03096,0.0,2.46662,0.69888
1075,2.03096,0.0,2.46662,0.69888
1076,2.03096,0.0,2.46662,0.69888
1077,2.03096,0.0,2.46662,0.69888
1078,2.03096,0.0,2.46662,0.69888
1079,2.03096,0.0,2.46662,0.69888
1080,2.03096,0.0,2.46662,0.69888
1081,2.03096,0.0,2.46662,0.69888
1082,2.03096,0.0,2.46662,0.69888
1083,2.03096,0.0,2.46662,0.69888
1084,2.03096,0.0,2.46662,0.69888
1085,2.03096,0.0,2.46662,0.69888
1086,2.03096,0.0,2.46662,0.69888
1087,2.03096,0.0,2.46662,0.69888
1088,2.03096,0.0,2.46662,0.69888
1089,2.03096,0.0,2.46662,0.69888
1090,2.03096,0.0,2.46662,0.69888
1091,2.03096,0.0,2.46662,0.69888
1092,2.03096,0.0,2.46662,0.69888
1093,2.03096,0.0,2.46662,0.69888
1094,2.03096,0.0,2.46662,0.69888
1095,2.03096,0.0,2.46662,0.69888
1096,2.03096,0.0,2.46662,0.69888
1097,2.03096,0.0,2.46662,0.69888
1098,2.03096,0.0,2.46662,0.69888
1099,2.03096,0.0,2.46662,0.69888
1100,2.03096,0.0,2.46662,0.69888
1101,2.03096,0.0,2.46662,0.69888
1102,2.03096,0.0,2.46662,0.69888
1103,2.03096,0.0,2.46662,0.69888
1104,2.03096,0.0,2.46662,0.69888
1105,2.03096,0.0,2.46662,0.69888
1106,2.03096,0.0,2.46662,0.69888
1107,2.03096,0.0,2.46662,0.69888
1108,2.03096,0.0,2.46662,0.69888
1109,2.03096,0.0,2.46662,0.69888
1110,2.03096,0.0,2.46662,0.69888
1111,2.03096,0.0,2.46662,0.69888
1112,2.03096,0.0,2.46662,0.69888
1113,2.03096,0.0,2.46662,0.69888
1114,2.03096,0.0,2.46662,0.69888
1115,2.03096,0.0,2.46662,0.69888
1116,2.03096,0.0,2.46662,0.69888
1117,2.03096,0.0,2.46662,0.69888
1118,2.03096,0.0,2.46662,0.69888
1119,2.03096,0.0,2.46662,0.69888
1120,2.03096,0.0,2.46662,0.69888
1121,2.03096,0.0,2.46662,0.69888
1122,2.03096,0.0,2.46662,0.69888
1123,2.03096,0.0,2.46662,0.69888
1124,2.03096,0.0,2.46662,0.69888
1125,2.03096,0.0,2.46662,0.69888
1126,2.03096,0.0,2.46662,0.69888
1127,2.03096,0.0,2.46662,0.69888
1128,2.03096,0.0,2.46662,0.69888
1129,2.03096,0.0,2.46662,0.69888
1130,2.03096,0.0,2.46662,0.69888
1131,2.03096,0.0,2.46662,0.69888
1132,2.03096,0.0,2.46662,0.69888
1133,2.03096,0.0,2.46662,0.69888
1134,2.03096,0.0,2.46662,0.69888
1135,2.03096,0.0,2.46662,0.69888
1136,2.03096,0.0,2.46662,0.69888
1137,2.03096,0.0,2.46662,0.69888
1138,2.03096,0.0,2.46662,0.69888
1139,2.03096,0.0,2.46662,0.69888
1140,2.03096,0.0,2.46662,0.69888
1141,2.03096,0.0,2.46662,0.69888
1142,2.03096,0.0,2.46662,0.69888
1143,2.03096,0.0,2.46662,0.69888
1144,2.03096,0.0,2.46662,0.69888
1145,2.03096,0.0,2.46662,0.69888
1146,2.03096,0.0,2.46662,0.69888
1147,2.03096,0.0,2.46662,0.69888
1148,2.03096,0.0,2.46662,0.69888
1149,2.03096,0.0,2.46662,0.69888
1150,2.03096,0.0,2.46662,0.69888
1151,2.03096,0.0,2.46662,0.69888
1152,2.03096,0.0,2.46662,0.69888
1153,2.03096,0.0,2.46662,0.69888
1154,2.03096,0.0,2.46662,0.69888
1155,2.03096,0.0,2.46662,0.69888
1156,2.03096,0.0,2.46662,0.69888
1157,2.03096,0.0,2.46662,0.69888
1158,2.03096,0.0,2.46662,0.69888
1159,2.03096,0.0,2.46662,0.69888
1160,2.03096,0.0,2.46662,0.69888
1161,2.03096,0.0,2.46662,0.69888
1162,2.03096,0.0,2.46662,0.69888
1163,2.03096,0.0,2.46662,0.69888
1164,2.03096,0.0,2.46662,0.69888
1165,2.03096,0.0,2.46662,0.69888
1166,2.03096,0.0,2.46662,0.69888
1167,2.03096,0.0,2.46662,0.69888
1168,2.03096,0.0,2.46662,0.69888
1169,2.03096,0.0,2.46662,0.69888
1170,2.03096,0.0,2.46662,0.69888
1171,2.03096,0.0,2.46662,0.69888
1172,2.03096,0.0,2.46662,0.69888
1173,2.03096,0.0,2.46662,0.69888
1174,2.03096,0.0,2.46662,0.69888
1175,2.03096,0.0,2.46662,0.69888
1176,2.03096,0.0,2.46662,0.69888
1177,2.03096,0.0,2.46662,0.69888
1178,2.03096,0.0,2.46662,0.69888
1179,2.03096,0.0,2.46662,0.69888
1180,2.03096,0.0,2.46662,0.69888
1181,2.03096,0.0,2.46662,0.69888
1182,2.03096,0.0,2.46662,0.69888
1183,2.03096,0.0,2.46662,0.69888
1184,2.03096,0.0,2.46662,0.69888
1185,2.03096,0.0,2.46662,0.69888
1186,2.03096,0.0,2.46662,0.69888
1187,2.03096,0.0,2.46662,0.69888
1188,2.03096,0.0,2.46662,0.69888
1189,2.03096,0.0,2.46662,0.69888
1190,2.03096,0.0,2.46662,0.69888
1191,2.03096,0.0,2.46662,0.69888
1192,2.03096,0.0,2.46662,0.69888
1193,2.03096,0.0,2.46662,0.69888
1194,2.03096,0.0,2.46662,0.69888
1195,2.03096,0.0,2.46662,0.69888
1196,2.03096,0.0,2.46662,0.69888
1197,2.03096,0.0,2.46662,0.69888
1198,2.03096,0.0,2.46662,0.69888
1199,2.03096,0.0,2.46662,0.69888
1200,2.03096,0.0,2.46662,0.69888
1201,2.03096,0.0,2.46662,0.69888
1202,2.03096,0.0,2.46662,0.69888
1203,2.03096,0.0,2.46662,0.69888
1204,2.03096,0.0,2.46662,0.69888
1205,2.03096,0.0,2.46662,0.69888
1206,2.03096,0.0,2.46662,0.69888
1207,2.03096,0.0,2.46662,0.69888
1208,2.03096,0.0,2.46662,0.69888
1209,2.03096,0.0,2.46662,0.69888
1210,2.03096,0.0,2.46662,0.69888
1211,2.03096,0.0,2.46662,0.69888
1212,2.03096,0.0,2.46662,0.69888
1213,2.03096,0.0,2.46662,0.69888
1214,2.03096,0.0,2.46662,0.69888
1215,2.03096,0.0,2.46662,0.69888
1216,2.03096,0.0,2.46662,0.69888
1217,2.03096,0.0,2.46662,0.69888
1218,2.03096,0.0,2.46662,0.69888
1219,2.03096,0.0,2.46662,0.69888
1220,2.03096,0.0,2.46662,0.69888
1221,2.03096,0.0,2.46662,0.69888
1222,2.03096,0.0,2.46662,0.69888
1223,2.03096,0.0,2.46662,0.69888
1224,2.03096,0.0,2.46662,0.69888
1225,2.03096,0.0,2.46662,0.69888
1226,2.03096,0.0,2.46662,0.69888
1227,2.03096,0.0,2.46662,0.69888
1228,2.03096,0.0,2.46662,0.69888
1229,2.03096,0.0,2.46662,0.69888
1230,2.03096,0.0,2.46662,0.69888
1231,2.03096,0.0,2.46662,0.69888
1232,2.03096,0.0,2.46662,0.69888
1233,2.03096,0.0,2.46662,0.69888
1234,2.03096,0.0,2.46662,0.69888
1235,2.03096,0.0,2.46662,0.69888
1236,2.03096,0.0,2.46662,0.69888
1237,2.03096,0.0,2.46662,0.69888
1238,2.03096,0.0,2.46662,0.69888
1239,2.03096,0.0,2.46662,0.69888
1240,2.03096,0.0,2.46662,0.69888
1241,2.03096,0.0,2.46662,0.69888
1242,2.03096,0.0,2.46662,0.69888
1243,2.03096,0.0,2.46662,0.69888
1244,2.03096,0.0,2.46662,0.69888
1245,2.03096,0.0,2.46662,0.69888
1246,2.03096,0.0,2.46662,0.69888
1247,2.03096,0.0,2.46662,0.69888
1248,2.03096,0.0,2.46662,0.69888
1249,2.03096,0.0,2.46662,0.69888
1250,2.03096,0.0,2.46662,0.69888
1251,2.03096,0.0,2.46662,0.69888
1252,2.03096,0.0,2.46662,0.69888
1253,2.03096,0.0,2.46662,0.69888
1254,2.03096,0.0,2.46662,0.69888
1255,2.03096,0.0,2.46662,0.69888
1256,2.03096,0.0,2.46662,0.69888
1257,2.03096,0.0,2.46662,0.69888
1258,2.03096,0.0,2.46662,0.69888
1259,2.03096,0.0,2.46662,0.69888
1260,2.03096,0.0,2.46662,0.69888
1261,2.03096,0.0,2.46662,0.69888
1262,2.03096,0.0,2.46662,0.69888
1263,2.03096,0.0,2.46662,0.69888
1264,2.03096,0.0,2.46662,0.69888
1265,2.03096,0.0,2.46662,0.69888
1266,2.03096,0.0,2.46662,0.69888
1267,2.03096,0.0,2.46662,0.69888
1268,2.03096,0.0,2.46662,0.69888
1269,2.03096,0.0,2.46662,0.69888
1270,2.03096,0.0,2.46662,0.69888
1271,2.03096,0.0,2.46662,0.69888
1272,2.03096,0.0,2.46662,0.69888
1273,2.03096,0.0,2.46662,0.69888
1274,2.03096,0.0,2.46662,0.69888
1275,2.03096,0.0,2.46662,0.69888
1276,2.03096,0.0,2.46662,0.69888
1277,2.03096,0.0,2.46662,0.69888
1278,2.03096,0.0,2.46662,0.69888
1279,2.03096,0.0,2.46662,0.69888
1280,2.03096,0.0,2.46662,0.69888
1281,2.03096,0.0,2.46662,0.69888
1282,2.03096,0.0,2.46662,0.69888
1283,2.03096,0.0,2.46662,0.69888
1284,2.03096,0.0,2.46662,0.69888
1285,2.03096,0.0,2.46662,0.69888
1286,2.03096,0.0,2.46662,0.69888
1287,2.03096,0.0,2.46662,0.69888
1288,2.03096,0.0,2.46662,0.69888
1289,2.03096,0.0,2.46662,0.69888
1290,2.03096,0.0,2.46662,0.69888
1291,2.03096,0.0,2.46662,0.69888
1292,2.03096,0.0,2.46662,0.69888
1293,2.03096,0.0,2.46662,0.69888
1294,2.03096,0.0,2.46662,0.69888
1295,2.03096,0.0,2.46662,0.69888
1296,2.03096,0.0,2.46662,0.69888
1297,2.03096,0.0,2.46662,0.69888
1298,2.03096,0.0,2.46662,0.69888
1299,2.03096,0.0,2.46662,0.69888
1300,2.03096,0.0,2.46662,0.69888
1301,2.03096,0.0,2.46662,0.69888
1302,2.03096,0.0,2.46662,0.69888
1303,2.03096,0.0,2.46662,0.69888
1304,2.03096,0.0,2.46662,0.69888
1305,2.03096,0.0,2.46662,0.69888
1306,2.03096,0.0,2.46662,0.69888
1307,2.03096,0.0,2.46662,0.69888
1308,2.03096,0.0,2.46662,0.69888
1309,2.03096,0.0,2.46662,0.69888
1310,2.03096,0.0,2.46662,0.69888
1311,2.03096,0.0,2.46662,0.69888
1312,2.03096,0.0,2.46662,0.69888
1313,2.03096,0.0,2.46662,0.69888
