Zone,1
t1,18.29842172
t2,18.29842172
t3,18.298035751565596
t4,18.29842172
t5,18.7716354
t6,19.288514720000002
t7,19.3627868
t8,19.3627868
t9,21.85423624
t10,19.3627868
t11,18.301123715196095
t12,18.26781528
t13,18.26781528
t14,18.29842172
t15,18.32902816
t16,19.214242640000002
t17,19.3627868
t18,25.388361040000003
t19,30.861954432838523
t20,27.532806574108346
t21,27.533337240853157
t22,25.571925479999997
t23,25.012179760000002
t24,24.45569672
t25,24.196749320000002
t26,24.45569672
t27,24.45569672
t28,24.48903796
t29,24.60215586
t30,25.106036399999997
t31,27.53864449208146
t32,28.079921934436094
t33,127.6016205911995
t34,24.748614999999997
t35,24.45569672
t36,23.047047350000003
t37,20.092378439999997
t38,19.3627868
t39,19.288514720000002
t40,19.288514720000002
t41,19.28932628493567
t42,24.971800661126245
t43,25.853224040000004
t44,24.748614999999997
t45,23.57487594
t46,20.092378439999997
t47,19.3627868
t48,18.7716354
t49,18.29842172
t50,18.29842172
t51,18.29842172
t52,18.26781528
t53,18.29842172
t54,18.601310475043288
t55,19.3627868
t56,19.3627868
t57,20.092378439999997
t58,18.32902816
t59,18.32902816
t60,19.288514720000002
t61,19.288514720000002
t62,19.288514720000002
t63,19.288514720000002
t64,19.214242640000002
t65,19.288514720000002
t66,25.106036399999997
t67,127.50478229060894
t68,26.507391664891035
t69,25.238933476000014
t70,24.748614999999997
t71,22.900588210000002
t72,20.092378439999997
t73,19.3627868
t74,19.3627868
t75,19.3627868
t76,19.3627868
t77,19.363194063881277
t78,23.013706110000005
t79,24.5223792
t80,25.060037694232513
t81,25.060518904610607
t82,19.288514720000002
t83,18.26781528
t84,18.26781528
t85,18.26781528
t86,18.26781528
t87,-0.0
t88,-0.0
t89,18.26781528
t90,19.3627868
t91,26.197756434792
t92,26.198260400000002
t93,57.98378927558619
t94,26.199268360654724
t95,26.1779508
t96,24.880397379999998
t97,24.45569672
t98,24.45569672
t99,24.45569672
t100,24.48903796
t101,24.60215586
t102,24.880397379999998
t103,26.198260400000002
t104,27.12924792366666
t105,26.03781456
t106,19.3627868
t107,19.3627868
t108,18.32902816
t109,18.26781528
t110,11.2486016131115
t111,-0.0
t112,-0.0
t113,1.631734691546391
t114,23.56494215
t115,24.45569672
t116,18.32486965069744
t117,18.26781528
t118,18.26781528
t119,18.26781528
t120,18.26781528
t121,18.26781528
t122,18.26781528
t123,18.26781528
t124,18.26781528
t125,18.29842172
t126,18.29842172
t127,18.3286815794368
t128,18.32902816
t129,18.32902816
t130,-0.0
t131,-0.0
t132,-0.0
t133,-0.0
t134,-0.0
t135,-0.0
t136,-0.0
t137,-0.0
t138,-0.0
t139,21.13341504
t140,20.81251949969363
t141,18.32902816
t142,18.32902816
t143,18.26781528
t144,18.26781528
t145,15.770993536811737
t146,15.77132896339101
t147,15.771664396678942
t148,15.771999836675679
t149,18.26781528
t150,18.32902816
t151,19.3627868
t152,19.3627868
t153,22.993096678399986
t154,18.32902816
t155,18.26781528
t156,18.26781528
t157,18.32902816
t158,18.32902816
t159,18.32902816
t160,18.32902816
t161,18.32902816
t162,20.82197008
t163,64.45454402765475
t164,25.012179760000002
t165,24.45569672
t166,21.018487190000002
t167,19.3627868
t168,18.32902816
t169,25.012179760000002
t170,24.767279480000003
t171,24.799057879720277
t172,24.990700544642856
t173,25.041023982896554
t174,25.571925479999997
t175,90.15234081662219
t176,29.94842804
