Zone,1,Total
AnnualSum,9.988742927591081e7,9.988742927591081e7
t1,7423.97150728975,7423.97150728975
t2,7440.67507343027,7440.67507343027
t3,7360.056415704033,7360.056415704033
t4,7558.602399034236,7558.602399034236
t5,8303.132558084297,8303.132558084297
t6,8931.327476516548,8931.327476516548
t7,9867.325920283063,9867.325920283063
t8,10196.631404505464,10196.631404505464
t9,10752.499720738473,10752.499720738473
t10,9256.378862359232,9256.378862359232
t11,7668.23978081977,7668.23978081977
t12,7050.59304493883,7050.59304493883
t13,7050.358038929264,7050.358038929264
t14,7352.494312970934,7352.494312970934
t15,7924.415753909062,7924.415753909062
t16,8492.580415975492,8492.580415975492
t17,9692.453038465648,9692.453038465648
t18,17403.747920222668,17403.747920222668
t19,17818.81959517423,17818.81959517423
t20,17520.694172055933,17520.694172055933
t21,17530.27076903203,17530.27076903203
t22,16836.449987933072,16836.449987933072
t23,15926.997247046058,15926.997247046058
t24,14071.024302769309,14071.024302769309
t25,13427.769191797413,13427.769191797413
t26,13615.411947612605,13615.411947612605
t27,14005.196189824866,14005.196189824866
t28,14256.635934167783,14256.635934167783
t29,14590.75925463932,14590.75925463932
t30,16373.56019323668,16373.56019323668
t31,19882.417462650603,19882.417462650603
t32,19245.76745706146,19245.76745706146
t33,19241.00880497103,19241.00880497103
t34,15073.051399831937,15073.051399831937
t35,13583.638456662127,13583.638456662127
t36,12634.849307197112,12634.849307197112
t37,11822.61419081993,11822.61419081993
t38,11144.241990422106,11144.241990422106
t39,10543.392218994291,10543.392218994291
t40,10557.68909973726,10557.68909973726
t41,10748.476530552076,10748.476530552076
t42,14989.650885026309,14989.650885026309
t43,16759.0535380436,16759.0535380436
t44,14898.4360672571,14898.4360672571
t45,13199.387790696595,13199.387790696595
t46,11755.209113203113,11755.209113203113
t47,10817.129917855555,10817.129917855555
t48,10003.968901832213,10003.968901832213
t49,9152.5849473446,9152.5849473446
t50,8936.660783948359,8936.660783948359
t51,8905.18561558659,8905.18561558659
t52,8681.155493393018,8681.155493393018
t53,8969.164879758979,8969.164879758979
t54,9657.480937056114,9657.480937056114
t55,10933.077428408555,10933.077428408555
t56,11700.162135535058,11700.162135535058
t57,11824.01877306501,11824.01877306501
t58,9554.29354359317,9554.29354359317
t59,9583.588018466433,9583.588018466433
t60,10392.236803664524,10392.236803664524
t61,10656.103950560493,10656.103950560493
t62,10618.371442097352,10618.371442097352
t63,10404.56391282741,10404.56391282741
t64,10249.579893254242,10249.579893254242
t65,10712.828818449972,10712.828818449972
t66,16480.887149670634,16480.887149670634
t67,19046.30922521751,19046.30922521751
t68,17385.35268093905,17385.35268093905
t69,15606.473071347795,15606.473071347795
t70,14002.062573191746,14002.062573191746
t71,12014.07922624294,12014.07922624294
