BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t1116,64620.2513045829,0.0,-572.6813045828918,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-64647.57
t1117,67542.91908101524,0.0,-399.34908101523683,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-67743.57
t1118,69544.61978176338,0.0,-0.049781763370497195,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-70144.57
t1119,71268.40170654179,12.218075221601023,-0.049781763370497195,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-71880.57
t1120,72024.5466672944,207.86502468973052,-69.84169198411968,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-72762.57
t1121,71530.0254168188,785.7216881642265,-277.1771049830203,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-72638.57
t1122,68176.06526083381,2552.096757149426,-105.59201798322249,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-71222.57
t1123,66465.07209290274,1579.370806757337,-133.87289966009763,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-68510.57
t1124,62384.333979195304,2886.2360208046807,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-65870.57
t1125,60215.06223351476,2759.794220870043,-41.28645438482093,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-63533.57
t1126,60235.404580781804,206.61289883072837,-572.4902787609315,600.0000000000001,-478.9572008516194,0.0,0.0,0.0,0.0,-59990.57
t1127,56862.30774200889,0.0,-572.4902787609315,600.0000000000001,-704.2474632479691,0.0,0.0,0.0,0.0,-56185.57
t1128,53368.21190135906,0.0,-572.4902787609315,600.0000000000001,-856.1516225981447,0.0,0.0,0.0,0.0,-52539.57
t1129,50514.55156575223,69.32238718415928,-503.1678915767722,600.0000000000001,-1030.136061359632,0.0,0.0,0.0,0.0,-49650.57
t1130,49048.2777253044,250.3299785434602,-322.16030021747133,600.0000000000001,-2080.8774036303917,0.0,0.0,0.0,0.0,-47495.57
t1131,47719.689192212354,395.63423766216505,-534.5256783477174,600.0000000000001,-2331.227751526816,0.0,0.0,0.0,0.0,-45849.57
t1132,46306.37312410489,491.1198936544568,-511.5099711354769,600.0000000000001,-2148.41304662388,0.0,0.0,0.0,0.0,-44737.57
t1133,45603.54774528756,535.1263264161216,-1206.941281033699,600.0000000000001,-1413.1627906699923,0.0,0.0,0.0,0.0,-44118.57
t1134,45440.1212408753,442.7008572600175,-1299.6085333778192,600.0000000000001,-1328.6435647575106,0.0,0.0,0.0,0.0,-43854.57
t1135,45128.39433438041,249.58484591884903,-944.3296249743087,600.0000000000001,-1158.079555324964,0.0,0.0,0.0,0.0,-43875.57
t1136,47708.55986710785,292.3199931440463,-1423.5642506212414,600.0000000000001,-360.7456096306684,0.0,0.0,0.0,0.0,-46816.57
t1137,55219.01224423268,0.0,-3356.712594036893,600.0000000000001,-1384.729650195789,0.0,0.0,0.0,0.0,-51077.57
t1138,58735.971221620915,0.0,-3408.401221620928,600.0000000000001,-400.0,0.0,0.0,0.0,0.0,-55527.57
t1139,60633.06528408567,0.0,-1460.4952840856859,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-59772.57
t1140,63608.30609013564,0.0,-491.7360901356561,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-63716.57
t1141,66481.61978176337,0.0,-0.049781763370497195,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-67081.57
t1142,69133.61978176334,0.0,-0.049781763370497195,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-69733.57
t1143,71023.61978176335,0.0,-0.049781763370497195,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-71623.57
t1144,72189.58720479062,60.43507063981689,-71.45227543045102,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-72778.57
t1145,72112.14994340486,498.65900335175553,-278.23894675661694,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-72932.57
t1146,69893.11203802843,1635.3344823967745,-242.9717848896335,600.0000000000001,-162.90473553555395,0.0,0.0,0.0,0.0,-71722.57
t1147,66065.54941801903,2810.4247231391614,-0.0,600.0000000000001,-53.40414115821322,0.0,0.0,0.0,0.0,-69422.57
t1148,63260.40456814742,3293.1654318525325,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-67153.57
t1149,61725.596233152086,2617.2027923277114,-116.80434369192666,600.0000000000001,-13.42468178788279,0.0,0.0,0.0,0.0,-64812.56999999999
t1150,59812.00945244689,480.9669995971929,-91.5232791637386,600.0000000000001,-13.883172880345269,0.0,0.0,0.0,0.0,-60787.57
t1151,56482.13950792309,77.45568414419637,-482.41014027410006,600.0000000000001,-382.61505179320346,0.0,0.0,0.0,0.0,-56294.57
t1152,53163.31481444223,115.81975010214485,-1094.9891656194125,600.0000000000001,-331.57539892496857,0.0,0.0,0.0,0.0,-52452.57
t1153,52383.85010127718,3.3243480980413587,-1726.4334765081267,600.0000000000001,-1591.1709728671028,0.0,0.0,0.0,0.0,-49669.57
t1154,51703.7730802261,0.0,-2087.809340788964,600.0000000000001,-2593.393739437141,0.0,0.0,0.0,0.0,-47622.57
t1155,50690.206561013794,0.0,-1837.0163544652703,600.0000000000001,-3018.620206548531,0.0,0.0,0.0,0.0,-46434.57
t1156,49490.30426392011,0.0,-1643.7123971047492,600.0000000000001,-2239.021866815367,0.0,0.0,0.0,0.0,-46207.57
t1157,48812.058662732336,253.98367448460968,-1598.2430260503909,600.0000000000001,-876.2293111665629,0.0,0.0,0.0,0.0,-47191.57
t1158,48421.228231661604,541.7688068329768,-30.784602362737424,414.98991938925684,-459.632355521108,0.0,0.0,0.0,0.0,-48887.57
t1159,48832.82099697919,528.4057855991392,-44.08449316179233,600.0000000000001,-294.5722894165456,0.0,0.0,0.0,0.0,-49622.57
t1160,51744.32231092827,293.1503031961532,-279.3399755647783,600.0000000000001,-150.56263855966856,0.0,0.0,0.0,0.0,-52207.57
t1161,58163.8722307282,0.0,-1732.961435411976,545.1608557597531,-732.5016510759866,0.0,0.0,0.0,0.0,-56243.57
t1162,60881.36736638671,0.0,-778.7973663867211,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-60702.57
t1163,65033.25130458289,0.0,-572.6813045828918,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-65060.57
t1164,68665.13635338318,0.0,-492.5663533831847,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-68772.57
t1165,71343.64051227717,0.0,-0.07051227715261166,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-71943.57
t1166,73692.98870482018,56.651807456946514,-0.0705122771525433,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-74349.57
t1167,74549.81268782668,229.8278244504706,-0.07051227715261166,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-75379.57
t1168,74715.54092500464,568.6224936199181,-164.5934186245748,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-75719.57
t1169,73679.91666432306,1625.6358795762083,-289.1554608623947,600.0000000000001,-39.82708303687391,0.0,0.0,0.0,0.0,-75576.57
t1170,71908.51603410587,2360.0921951277915,-28.610698147983115,600.0000000000001,-165.42753108569556,0.0,0.0,0.0,0.0,-74674.57
t1171,69155.32449252512,2819.82438048857,-63.57887301369225,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-72511.57
t1172,65795.36924464091,3616.200755359067,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-70011.57
t1173,65545.16767679644,912.7860310622455,-125.38370785868553,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-66932.57
t1174,62585.07199015723,143.62642854504054,-466.374450560758,600.0000000000001,-455.75396814153396,0.0,0.0,0.0,0.0,-62406.57
t1175,57490.65027116302,280.7254180219843,-291.7648607389472,600.0000000000001,-221.04082844607822,0.0,0.0,0.0,0.0,-57858.57
t1176,53350.499266121515,360.9536780012696,-211.5366007596619,600.0000000000001,-106.34634336313064,0.0,0.0,0.0,0.0,-53993.57
t1177,51050.5948280462,768.1388357719729,-192.2166120991111,600.0000000000001,-570.9470517190686,0.0,0.0,0.0,0.0,-51655.57
t1178,50373.34711867807,285.456040255352,-143.4310300564759,600.0000000000001,-1413.8021288769671,0.0,0.0,0.0,0.0,-49701.57
t1179,49007.17816811584,482.4818718006431,-289.049821672483,600.0000000000001,-1419.0402182440125,0.0,0.0,0.0,0.0,-48381.57
t1180,48023.04412898438,810.245164341185,-187.39213563944116,600.0000000000001,-1244.3271576861323,0.0,0.0,0.0,0.0,-48001.57
t1181,47750.03404964602,1429.0075653013944,-82.69392068772211,600.0000000000001,-753.7776942597028,0.0,0.0,0.0,0.0,-48942.57
t1182,47272.679625127945,2800.199127508689,-0.8303100521068848,600.0000000000001,-143.47844258453668,0.0,0.0,0.0,0.0,-50528.57
t1183,46882.156213279224,2811.536565726602,-5.122779005835847,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-50288.57
t1184,49131.05299121871,1487.6330911258472,-225.70581369903857,600.0000000000001,-248.41026864552424,0.0,0.0,0.0,0.0,-50744.57
