Zone,1,Total
AnnualSum,8.64454354707919e7,8.64454354707919e7
t1,7304.2160460604355,7304.2160460604355
t2,7417.8302571179665,7417.8302571179665
t3,7308.797089481175,7308.797089481175
t4,7657.760154679688,7657.760154679688
t5,8498.4832051559,8498.4832051559
t6,9295.615203749852,9295.615203749852
t7,9570.307618171482,9570.307618171482
t8,9568.128568662481,9568.128568662481
t9,9769.219096594079,9769.219096594079
t10,9095.835846943373,9095.835846943373
t11,7266.925969840466,7266.925969840466
t12,6684.593109475944,6684.593109475944
t13,6865.776800822571,6865.776800822571
t14,7008.7208448810825,7008.7208448810825
t15,7338.8739361292855,7338.8739361292855
t16,7596.142923193927,7596.142923193927
t17,8958.970618972704,8958.970618972704
t18,15324.319914093838,15324.319914093838
t19,16611.439942520596,16611.439942520596
t20,15679.45009288736,15679.45009288736
t21,15690.528824087822,15690.528824087822
t22,15082.740467677684,15082.740467677684
t23,14396.961956384657,14396.961956384657
t24,13137.168548311734,13137.168548311734
t25,13110.142834731134,13110.142834731134
t26,13114.282441158733,13114.282441158733
t27,13391.731075996191,13391.731075996191
t28,13425.457138201735,13425.457138201735
t29,13657.315933086096,13657.315933086096
t30,14447.493479836909,14447.493479836909
t31,15677.980187519242,15677.980187519242
t32,15619.483397962022,15619.483397962022
t33,15583.007991208124,15583.007991208124
t34,13336.284911174826,13336.284911174826
t35,11702.18925921989,11702.18925921989
t36,10504.122293385617,10504.122293385617
t37,9664.124528685044,9664.124528685044
t38,8978.540097664429,8978.540097664429
t39,9138.016272399578,9138.016272399578
t40,9182.826723226959,9182.826723226959
t41,9181.871714857958,9181.871714857958
t42,12994.350162478977,12994.350162478977
t43,13656.035859547683,13656.035859547683
t44,12699.752390444428,12699.752390444428
t45,11114.062705900775,11114.062705900775
t46,9987.927738032377,9987.927738032377
t47,9054.499847894076,9054.499847894076
t48,8299.824541518754,8299.824541518754
t49,8065.412345995428,8065.412345995428
t50,8061.445238689029,8061.445238689029
t51,8059.959959822628,8059.959959822628
t52,8059.799595523428,8059.799595523428
t53,8063.591065740228,8063.591065740228
t54,8071.426007215429,8071.426007215429
t55,9305.07610119802,9305.07610119802
t56,10098.863853809775,10098.863853809775
t57,10056.366207003557,10056.366207003557
t58,8090.272630569027,8090.272630569027
t59,8090.776632652228,8090.776632652228
t60,8088.898079433027,8088.898079433027
t61,8154.39264831465,8154.39264831465
t62,8506.960400144084,8506.960400144084
t63,8511.202417677685,8511.202417677685
t64,8513.856065009686,8513.856065009686
t65,8512.916788400085,8512.916788400085
t66,12994.350162478977,12994.350162478977
t67,15043.94607900189,15043.94607900189
t68,13983.371803144151,13983.371803144151
t69,12720.279845264507,12720.279845264507
t70,12066.422874333508,12066.422874333508
t71,10579.079935335087,10579.079935335087
t72,9436.788530804375,9436.788530804375
t73,8803.108839154651,8803.108839154651
t74,8767.754242092382,8767.754242092382
t75,8962.334234185239,8962.334234185239
t76,9181.937300495529,9181.937300495529
t77,9503.690559204175,9503.690559204175
t78,10294.820383022121,10294.820383022121
t79,11143.00331751949,11143.00331751949
t80,11722.649475144426,11722.649475144426
t81,11718.972478044998,11718.972478044998
t82,7847.667136927923,7847.667136927923
t83,6229.030011489969,6229.030011489969
t84,6334.188238011352,6334.188238011352
t85,6192.999549242748,6192.999549242748
t86,6192.999549242748,6192.999549242748
t87,6069.439875254213,6069.439875254213
t88,6065.974397187813,6065.974397187813
t89,7049.992343797118,7049.992343797118
t90,10254.295101488235,10254.295101488235
t91,13009.14350816033,13009.14350816033
t92,13010.501626430278,13010.501626430278
t93,13005.300919914658,13005.300919914658
t94,13009.208049682737,13009.208049682737
t95,13030.486067203497,13030.486067203497
t96,11921.735141886133,11921.735141886133
t97,10768.869396585656,10768.869396585656
t98,10655.634973185206,10655.634973185206
t99,10655.975575937207,10655.975575937207
t100,10658.449954753207,10658.449954753207
t101,11072.461631205784,11072.461631205784
t102,11454.409683986467,11454.409683986467
t103,12443.62040898091,12443.62040898091
t104,12920.241648882538,12920.241648882538
t105,11110.88825075708,11110.88825075708
t106,6584.6302957900325,6584.6302957900325
t107,4509.858766825168,4509.858766825168
t108,2678.256209474801,2678.256209474801
t109,2650.857786570011,2650.857786570011
t110,2646.5984544972107,2646.5984544972107
t111,2643.80851565741,2643.80851565741
t112,2642.25897370261,2642.25897370261
t113,2641.9689116618106,2641.9689116618106
t114,4268.233486673836,4268.233486673836
t115,4493.918371047946,4493.918371047946
t116,3728.7418933035265,3728.7418933035265
t117,2997.9939104933605,2997.9939104933605
t118,3339.304819205109,3339.304819205109
t119,3098.4862245302443,3098.4862245302443
t120,3133.6526552869495,3133.6526552869495
t121,2909.444479380972,2909.444479380972
t122,3108.6133375421373,3108.6133375421373
t123,3145.2650600940296,3145.2650600940296
t124,3247.1162421064496,3247.1162421064496
t125,3324.3476487919474,3324.3476487919474
t126,3546.9451876962257,3546.9451876962257
t127,3632.536097075519,3632.536097075519
t128,3592.701703242205,3592.701703242205
t129,3545.315332038867,3545.315332038867
t130,2653.9377874506104,2653.9377874506104
t131,2650.4608595668105,2650.4608595668105
t132,2648.0563979128106,2648.0563979128106
t133,2646.1709946476103,2646.1709946476103
t134,2644.93823097421,2644.93823097421
t135,2643.5031871934107,2643.5031871934107
t136,2643.0986269786104,2643.0986269786104
t137,2643.91538061981,2643.91538061981
t138,2648.0945639708107,2648.0945639708107
t139,3491.1498878000875,3491.1498878000875
t140,3280.992853815606,3280.992853815606
t141,2656.5410942667904,2656.5410942667904
t142,2651.9917001531903,2651.9917001531903
t143,2644.751598950591,2644.751598950591
t144,2636.6871108951905,2636.6871108951905
t145,2630.9125863197905,2630.9125863197905
t146,2626.8021018731906,2626.8021018731906
t147,2625.3365252459907,2625.3365252459907
t148,2625.0998956863905,2625.0998956863905
t149,2628.13791390319,2628.13791390319
t150,3749.1596363522667,3749.1596363522667
t151,5427.250196447454,5427.250196447454
t152,6370.567434786662,6370.567434786662
t153,6577.8637937253125,6577.8637937253125
t154,4546.896615067149,4546.896615067149
t155,3707.3753669614666,3707.3753669614666
t156,3708.291352353466,3708.291352353466
t157,4328.171885563098,4328.171885563098
t158,4791.545065782933,4791.545065782933
