BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t1000,71617.61327419001,1021.2898804238944,-1933.598652137879,600.0000000000001,-467.7345024760209,0.0,0.0,0.0,0.0,-70837.57
t1001,69802.95616519712,1609.9623480243652,-1146.546643726759,600.0000000000001,-324.8018694947199,0.0,0.0,0.0,0.0,-70541.57
t1002,67564.58838064839,2273.188293320402,-483.32069843072225,600.0000000000001,-351.8859755380905,0.0,0.0,0.0,0.0,-69602.57
t1003,64853.321945646865,2534.403686873298,-222.10530487782586,600.0000000000001,-504.0503276423403,0.0,0.0,0.0,0.0,-67261.57
t1004,61208.564395576,3482.508991751124,-0.0,600.0000000000001,-294.5033873271461,0.0,0.0,0.0,0.0,-64996.57000000001
t1005,60174.5900704496,2095.8304964848508,-182.5821489005442,600.0000000000001,-111.26841803391206,0.0,0.0,0.0,0.0,-62576.57
t1006,58700.6424515604,388.7647677273737,-377.04108470786383,600.0000000000001,-1038.796134579906,0.0,0.0,0.0,0.0,-58273.57
t1007,54447.37649118706,319.1197988013813,-746.7923852164241,600.0000000000001,-791.1339047720336,0.0,0.0,0.0,0.0,-53828.57
t1008,52583.61296513954,179.04771992037684,-2366.320016249891,600.0000000000001,-839.7706688100321,0.0,0.0,0.0,0.0,-50156.57
t1009,48573.70657779484,61.81059464977828,-733.1843509669466,600.0000000000001,-1037.7628214776762,0.0,0.0,0.0,0.0,-47464.57
t1010,47871.769162800374,0.0,-1026.2646800343473,600.0000000000001,-1921.9344827660336,0.0,0.0,0.0,0.0,-45523.57
t1011,47501.36770898621,0.0,-2368.048762300631,600.0000000000001,-1490.7489466855848,0.0,0.0,0.0,0.0,-44242.57
t1012,46657.04689413408,0.0,-1786.824576179884,600.0000000000001,-1490.6523179542037,0.0,0.0,0.0,0.0,-43979.57
t1013,47708.83465759621,0.0,-1556.209471587889,600.0000000000001,-1862.0551860083365,0.0,0.0,0.0,0.0,-44890.57
t1014,48368.796061278525,26.182061920528348,-404.13892117411933,600.0000000000001,-2047.2692020249358,0.0,0.0,0.0,0.0,-46543.57
t1015,47509.99941784284,743.6891958602228,-146.10355287733572,600.0000000000001,-1348.015060825733,0.0,0.0,0.0,0.0,-47359.57
t1016,50135.050952882186,284.2078001170062,-499.6760729852584,600.0000000000001,-513.0126800139504,0.0,0.0,0.0,0.0,-50006.57
t1017,56802.35343420845,0.0,-3406.663350530685,600.0000000000001,-197.12008367778066,0.0,0.0,0.0,0.0,-53798.57
t1018,61066.512062437694,0.0,-3297.9420624377085,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-58368.57
t1019,62849.618284805656,0.0,-649.0482848056733,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-62800.57
t1020,65996.57,0.0,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-66596.57
t1021,68741.56999999999,0.0,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-69341.57
t1022,70614.56999999999,0.0,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-71214.57
t1023,69560.30521969798,1906.2647803020027,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-72066.57
t1024,69689.44034272463,1920.1296572753793,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-72209.57
t1025,69503.3740686317,1704.1959313682958,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-71807.57
t1026,68956.18718875729,1108.3828112426997,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-70664.57
t1027,66431.09283360056,1166.4771663994316,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-68197.57
t1028,61857.06100824886,3482.508991751124,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-65939.57
t1029,62450.66490816435,431.9050918356434,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-63482.57
t1030,58313.62344407652,387.94655592345663,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-59301.57
t1031,53945.143957871165,394.4353624351085,-0.009320306295778407,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-54939.57
t1032,51467.531541743585,0.0,-277.65055710881575,600.0000000000001,-487.31098463477935,0.0,0.0,0.0,0.0,-51302.57
t1033,50837.54896369277,0.0,-594.8806263419522,600.0000000000001,-2277.0983373508307,0.0,0.0,0.0,0.0,-48565.57
t1034,50045.870652640755,0.0,-1513.3131532968446,600.0000000000001,-2412.9874993439303,0.0,0.0,0.0,0.0,-46719.57
t1035,49130.23451443059,0.0,-2240.375760110327,600.0000000000001,-1924.2887543202748,0.0,0.0,0.0,0.0,-45565.57
