Zone,1,Total
AnnualSum,1.0844731643070768e8,1.0844731643070768e8
t1,8740.275092841628,8740.275092841628
t2,8739.587817273628,8739.587817273628
t3,8739.427452974429,8739.427452974429
t4,8798.12727437641,8798.12727437641
t5,9687.864781679857,9687.864781679857
t6,10329.99316390415,10329.99316390415
t7,11379.277123163229,11379.277123163229
t8,11879.755182208994,11879.755182208994
t9,12294.828465469775,12294.828465469775
t10,10446.824104698195,10446.824104698195
t11,8720.279192010428,8720.279192010428
t12,8206.680881688853,8206.680881688853
t13,8208.433835557229,8208.433835557229
t14,8516.47385512278,8516.47385512278
t15,8883.054722875479,8883.054722875479
t16,9458.118858123697,9458.118858123697
t17,10745.165096162638,10745.165096162638
t18,18557.390354867268,18557.390354867268
t19,20439.160657296958,20439.160657296958
t20,19340.885182859198,19340.885182859198
t21,19352.138556221198,19352.138556221198
t22,18678.089544926857,18678.089544926857
t23,17450.452144971092,17450.452144971092
t24,15641.313363619485,15641.313363619485
t25,15013.140532163308,15013.140532163308
t26,14999.84834644218,14999.84834644218
t27,15610.557841148491,15610.557841148491
t28,16093.88750618617,16093.88750618617
t29,16429.76329942218,16429.76329942218
t30,18132.661465635778,18132.661465635778
t31,20877.120510496174,20877.120510496174
t32,21020.6902525482,21020.6902525482
t33,20741.134849625407,20741.134849625407
t34,16661.72071821539,16661.72071821539
t35,14767.32748549655,14767.32748549655
t36,13776.335543181081,13776.335543181081
t37,12791.504323800153,12791.504323800153
t38,12048.798787286607,12048.798787286607
t39,11629.010324520716,11629.010324520716
t40,11409.894374273134,11409.894374273134
t41,11719.718901541752,11719.718901541752
t42,16398.858670694757,16398.858670694757
t43,17869.827076653837,17869.827076653837
t44,16278.361718089624,16278.361718089624
t45,14428.978884512679,14428.978884512679
t46,12923.530051204929,12923.530051204929
t47,11938.732742699623,11938.732742699623
t48,11068.12755901988,11068.12755901988
t49,10177.514445660336,10177.514445660336
t50,10173.547338353936,10173.547338353936
t51,10172.062059487536,10172.062059487536
t52,10133.323189513207,10133.323189513207
t53,10389.956656379005,10389.956656379005
t54,10837.55918073312,10837.55918073312
t55,12108.954599276074,12108.954599276074
t56,12908.810362493445,12908.810362493445
t57,13171.977053962624,13171.977053962624
t58,10586.157272892193,10586.157272892193
t59,10585.653270808993,10585.653270808993
t60,11157.459190436042,11157.459190436042
t61,11378.59032396399,11378.59032396399
t62,11283.84026739914,11283.84026739914
t63,11031.15395051988,11031.15395051988
t64,10863.892583205119,10863.892583205119
t65,11356.782465806542,11356.782465806542
t66,17188.025210147855,17188.025210147855
t67,20135.683319652697,20135.683319652697
t68,18448.106275139813,18448.106275139813
t69,17000.58635814277,17000.58635814277
t70,15362.886387427976,15362.886387427976
t71,13378.770228475598,13378.770228475598
t72,11951.303006660444,11951.303006660444
t73,11120.838602498246,11120.838602498246
t74,11121.932676681803,11121.932676681803
t75,11122.545917631804,11122.545917631804
t76,11416.24075804353,11416.24075804353
t77,11826.19574260247,11826.19574260247
t78,13066.282055459784,13066.282055459784
t79,14587.475971794953,14587.475971794953
t80,15340.079954601913,15340.079954601913
t81,15189.168326293748,15189.168326293748
t82,10503.228405534714,10503.228405534714
t83,8574.678454342451,8574.678454342451
t84,8254.699773959768,8254.699773959768
t85,7923.033657078146,7923.033657078146
t86,7910.432932200416,7910.432932200416
t87,7741.134511491654,7741.134511491654
t88,7633.748359196745,7633.748359196745
t89,8172.516673807348,8172.516673807348
t90,11595.50315448987,11595.50315448987
t91,16419.03907214065,16419.03907214065
t92,16642.062413041134,16642.062413041134
t93,16651.30036201756,16651.30036201756
t94,16628.898957258694,16628.898957258694
t95,16448.982958726563,16448.982958726563
t96,15165.666367869759,15165.666367869759
t97,13935.51677945569,13935.51677945569
t98,13605.860519017579,13605.860519017579
t99,13661.941006421366,13661.941006421366
t100,13976.866471881236,13976.866471881236
t101,14594.343947603596,14594.343947603596
t102,15247.889768782108,15247.889768782108
t103,16282.529825631378,16282.529825631378
t104,16537.412734936097,16537.412734936097
t105,15262.941689628837,15262.941689628837
t106,9088.164822266039,9088.164822266039
t107,7160.055987073736,7160.055987073736
t108,5501.42885612179,5501.42885612179
t109,4273.354362040758,4273.354362040758
t110,3669.9671671960887,3669.9671671960887
t111,3667.1772283562887,3667.1772283562887
t112,3665.6276864014885,3665.6276864014885
t113,3665.3376243606886,3665.3376243606886
t114,5728.4449014538395,5728.4449014538395
t115,6460.265185953798,6460.265185953798
t116,5525.76381211135,5525.76381211135
t117,5085.754119459619,5085.754119459619
t118,5038.289939597865,5038.289939597865
t119,4651.349043868195,4651.349043868195
t120,4627.273655025148,4627.273655025148
t121,4403.638287822875,4403.638287822875
t122,4526.962169853677,4526.962169853677
t123,4757.173254457098,4757.173254457098
t124,5021.09839566769,5021.09839566769
t125,5310.603852454136,5310.603852454136
t126,5396.739172999363,5396.739172999363
t127,5470.308835020067,5470.308835020067
t128,5567.370965279395,5567.370965279395
t129,5736.122159182583,5736.122159182583
t130,3806.9326920117223,3806.9326920117223
t131,3673.8295722656885,3673.8295722656885
t132,3671.425110611689,3671.425110611689
t133,3669.5397073464887,3669.5397073464887
t134,3668.3069436730893,3668.3069436730893
t135,3666.8718998922886,3666.8718998922886
t136,3666.467339677489,3666.467339677489
t137,3667.284093318689,3667.284093318689
t138,3671.463276669689,3671.463276669689
t139,5964.643968004779,5964.643968004779
t140,6065.595555357784,6065.595555357784
t141,5521.245927578054,5521.245927578054
t142,5145.626697690067,5145.626697690067
t143,4613.886157044495,4613.886157044495
t144,3826.7820759741076,3826.7820759741076
t145,3650.0941007954884,3650.0941007954884
t146,3645.9836163488885,3645.9836163488885
t147,3644.5180397216886,3644.5180397216886
t148,3719.3944611919524,3719.3944611919524
t149,4555.458165913064,4555.458165913064
t150,5756.533284917739,5756.533284917739
t151,7903.755294492763,7903.755294492763
t152,8350.465692330386,8350.465692330386
t153,9009.897951828549,9009.897951828549
t154,6725.539611983089,6725.539611983089
t155,5567.286845661645,5567.286845661645
t156,5962.414727296684,5962.414727296684
t157,6574.389767350821,6574.389767350821
t158,6901.268409391568,6901.268409391568
t159,6798.864607661269,6798.864607661269
t160,6724.916880919716,6724.916880919716
t161,7188.014432342312,7188.014432342312
t162,11898.718913909901,11898.718913909901
t163,19118.21220569108,19118.21220569108
t164,14549.521795572586,14549.521795572586
t165,12861.745482857792,12861.745482857792
t166,11985.556390727974,11985.556390727974
t167,10414.969221802596,10414.969221802596
t168,9027.955383613555,9027.955383613555
t169,19242.352645435036,19242.352645435036
t170,14308.488132300809,14308.488132300809
t171,15220.932689466006,15220.932689466006
t172,15837.2925329092,15837.2925329092
t173,15613.959147345877,15613.959147345877
t174,18689.26381890553,18689.26381890553
t175,21408.493758264573,21408.493758264573
t176,19162.7068555914,19162.7068555914
t177,16473.832056082185,16473.832056082185
t178,14669.535385197527,14669.535385197527
t179,13435.373790728529,13435.373790728529
t180,12377.22519077205,12377.22519077205
t181,11169.675569806273,11169.675569806273
t182,10151.395861482633,10151.395861482633
t183,9537.988074205485,9537.988074205485
t184,8908.066101203867,8908.066101203867
t185,8669.64017979084,8669.64017979084
t186,9227.734773591397,9227.734773591397
t187,10325.615395617568,10325.615395617568
t188,12905.793458126947,12905.793458126947
t189,14278.40497650378,14278.40497650378
t190,15304.347887691272,15304.347887691272
t191,15074.813718554373,15074.813718554373
t192,14270.3518604487,14270.3518604487
t193,14048.738756812963,14048.738756812963
t194,14531.1144595977,14531.1144595977
t195,15860.72113929717,15860.72113929717
t196,18047.651424914144,18047.651424914144
t197,19265.246872535496,19265.246872535496
t198,21235.526519883337,21235.526519883337
t199,24576.712078042274,24576.712078042274
t200,23671.57614165862,23671.57614165862
t201,18024.839629546535,18024.839629546535
t202,10731.888140722558,10731.888140722558
t203,9575.131478908615,9575.131478908615
t204,8946.600316737406,8946.600316737406
t205,8545.853910313068,8545.853910313068
t206,8009.040343724731,8009.040343724731
t207,7401.474040400358,7401.474040400358
t208,6901.033188690055,6901.033188690055
t209,6873.443144907378,6873.443144907378
t210,7494.431535396779,7494.431535396779
t211,12264.467556451076,12264.467556451076
t212,15955.236988181528,15955.236988181528
t213,13889.154256598027,13889.154256598027
t214,11502.509409490764,11502.509409490764
t215,9546.660390719542,9546.660390719542
t216,7777.777013320539,7777.777013320539
t217,6921.524632029669,6921.524632029669
t218,6603.090255769559,6603.090255769559
