Zone,1,Total
AnnualSum,1.0786087147773598e8,1.0786087147773598e8
t1,8980.928340516852,8980.928340516852
t2,8700.92324128287,8700.92324128287
t3,8700.76287698367,8700.76287698367
t4,8700.28560228367,8700.28560228367
t5,9241.64414001619,9241.64414001619
t6,9877.88709909219,9877.88709909219
t7,10812.205737861083,10812.205737861083
t8,11234.586919829346,11234.586919829346
t9,11872.09433729291,11872.09433729291
t10,10116.093460729735,10116.093460729735
t11,8692.225232544914,8692.225232544914
t12,8681.43134253487,8681.43134253487
t13,8815.257285883748,8815.257285883748
t14,9034.85934405258,9034.85934405258
t15,9033.274436546579,9033.274436546579
t16,9507.69923736988,9507.69923736988
t17,10580.091836092179,10580.091836092179
t18,17171.386388100243,17171.386388100243
t19,20782.456470507168,20782.456470507168
t20,18848.209973220764,18848.209973220764
t21,18910.430978111857,18910.430978111857
t22,18051.56979012338,18051.56979012338
t23,17034.71405822801,17034.71405822801
t24,15106.046805862592,15106.046805862592
t25,14516.935293686662,14516.935293686662
t26,14594.015544543583,14594.015544543583
t27,15024.395823750945,15024.395823750945
t28,15385.02031788226,15385.02031788226
t29,15797.077464002055,15797.077464002055
t30,17558.21560274237,17558.21560274237
t31,20619.325794274093,20619.325794274093
t32,20533.493928334257,20533.493928334257
t33,20698.764622198178,20698.764622198178
t34,15984.441940954377,15984.441940954377
t35,14453.15280882537,14453.15280882537
t36,13458.495138279855,13458.495138279855
t37,12663.938286297973,12663.938286297973
t38,12024.884625638348,12024.884625638348
t39,11796.082139804605,11796.082139804605
t40,11733.602167379315,11733.602167379315
t41,12054.29831096129,12054.29831096129
t42,16260.061620343005,16260.061620343005
t43,17791.82251408762,17791.82251408762
t44,15838.96176679886,15838.96176679886
t45,14076.597807778217,14076.597807778217
t46,12658.00570763549,12658.00570763549
t47,11714.873788766316,11714.873788766316
t48,11113.40244371578,11113.40244371578
t49,10989.212280842265,10989.212280842265
t50,10984.989924691665,10984.989924691665
t51,10983.409081051064,10983.409081051064
t52,10983.238398704265,10983.238398704265
t53,10987.273817046464,10987.273817046464
t54,10995.612868847264,10995.612868847264
t55,11853.673463040797,11853.673463040797
t56,12629.288805346618,12629.288805346618
t57,12776.923634521076,12776.923634521076
t58,11015.672108461666,11015.672108461666
t59,11016.208538694464,11016.208538694464
t60,11137.294385879164,11137.294385879164
t61,11381.302066279482,11381.302066279482
t62,11319.167552793431,11319.167552793431
t63,11219.102731438836,11219.102731438836
t64,11223.651486187326,11223.651486187326
t65,11405.70728590153,11405.70728590153
t66,17206.438117733487,17206.438117733487
t67,20203.181175828777,20203.181175828777
t68,18490.213628409845,18490.213628409845
t69,16659.879163099413,16659.879163099413
t70,14877.242583378436,14877.242583378436
t71,12952.601360957415,12952.601360957415
t72,11510.198245260877,11510.198245260877
t73,10715.647040475971,10715.647040475971
t74,10513.895558295988,10513.895558295988
t75,10946.761422807309,10946.761422807309
t76,10955.846706934854,10955.846706934854
t77,11292.689670859987,11292.689670859987
t78,12503.368273381904,12503.368273381904
t79,13963.639656126223,13963.639656126223
t80,14749.154398848917,14749.154398848917
t81,14799.260891505011,14799.260891505011
t82,10102.506509336134,10102.506509336134
t83,8496.878516318198,8496.878516318198
t84,8430.670222979454,8430.670222979454
t85,8422.464916337054,8422.464916337054
t86,8416.477982500253,8416.477982500253
t87,8411.678508117055,8411.678508117055
t88,8335.445640670814,8335.445640670814
t89,8407.024125242655,8407.024125242655
t90,11068.692845502133,11068.692845502133
t91,15947.922001132229,15947.922001132229
t92,16022.350649955062,16022.350649955062
t93,16242.949098344032,16242.949098344032
t94,16191.555746192438,16191.555746192438
t95,15790.94922906776,15790.94922906776
t96,14660.77877942714,14660.77877942714
t97,13493.493664196581,13493.493664196581
t98,13245.055944350132,13245.055944350132
t99,13290.083637339858,13290.083637339858
t100,13527.228828428431,13527.228828428431
t101,14073.27834306283,14073.27834306283
t102,14761.408416342829,14761.408416342829
t103,15731.87939968999,15731.87939968999
t104,16052.543576829727,16052.543576829727
t105,14776.38011450777,14776.38011450777
t106,9032.903513292098,9032.903513292098
t107,7214.880557992652,7214.880557992652
t108,5645.689101609092,5645.689101609092
t109,4639.744493983886,4639.744493983886
t110,4213.070348748414,4213.070348748414
t111,4210.280409908614,4210.280409908614
t112,4208.730867953815,4208.730867953815
t113,4208.440805913014,4208.440805913014
t114,6196.600059177663,6196.600059177663
t115,6786.648241342614,6786.648241342614
t116,5523.0534812374335,5523.0534812374335
t117,4928.17448583457,4928.17448583457
t118,4877.2180135331455,4877.2180135331455
t119,4503.48472987988,4503.48472987988
t120,4502.899016996672,4502.899016996672
t121,4304.8022861793825,4304.8022861793825
t122,4623.41336219285,4623.41336219285
t123,4681.475532975748,4681.475532975748
t124,4925.7394124274615,4925.7394124274615
t125,5190.379139059385,5190.379139059385
t126,5262.008552496372,5262.008552496372
t127,5329.428363627306,5329.428363627306
t128,5472.158907523162,5472.158907523162
t129,5596.560537137789,5596.560537137789
t130,4220.409681701814,4220.409681701814
t131,4216.932753818014,4216.932753818014
t132,4214.528292164015,4214.528292164015
t133,4212.642888898815,4212.642888898815
t134,4211.410125225414,4211.410125225414
t135,4209.975081444614,4209.975081444614
t136,4209.570521229814,4209.570521229814
t137,4210.387274871015,4210.387274871015
t138,4214.566458222013,4214.566458222013
t139,6189.3214566332745,6189.3214566332745
t140,6061.059475368556,6061.059475368556
t141,5625.266706593743,5625.266706593743
t142,5258.858807438378,5258.858807438378
t143,4719.234192821792,4719.234192821792
t144,4198.971806923215,4198.971806923215
t145,4193.1972823478145,4193.1972823478145
t146,4189.086797901214,4189.086797901214
t147,4187.621221274014,4187.621221274014
t148,4187.3845917144145,4187.3845917144145
t149,4850.586983622352,4850.586983622352
t150,5883.176830269312,5883.176830269312
t151,7691.596167981938,7691.596167981938
t152,8317.502804915484,8317.502804915484
t153,8869.143492100875,8869.143492100875
t154,6728.392017607167,6728.392017607167
t155,6549.273526166915,6549.273526166915
t156,6550.189893590916,6550.189893590916
t157,6834.898488822979,6834.898488822979
t158,7029.2135571835715,7029.2135571835715
t159,7029.156284219572,7029.156284219572
t160,7162.620082549789,7162.620082549789
t161,7346.622145755141,7346.622145755141
t162,11678.617413877446,11678.617413877446
t163,16193.70228041793,16193.70228041793
t164,14388.827637614915,14388.827637614915
t165,12761.78020188628,12761.78020188628
t166,11495.533984583071,11495.533984583071
t167,10089.255955186669,10089.255955186669
t168,8720.54114055167,8720.54114055167
t169,18577.167992461786,18577.167992461786
t170,13741.591675819665,13741.591675819665
t171,14304.308303158594,14304.308303158594
t172,15362.375072261497,15362.375072261497
t173,15194.662627966978,15194.662627966978
t174,18922.675193798445,18922.675193798445
t175,21559.210573202785,21559.210573202785
t176,19248.963999882304,19248.963999882304
t177,16193.530518637797,16193.530518637797
t178,14430.646852635693,14430.646852635693
t179,13077.41455270735,13077.41455270735
t180,12076.959306599922,12076.959306599922
t181,10886.755479808557,10886.755479808557
t182,9985.298717749756,9985.298717749756
t183,9977.395048717757,9977.395048717757
t184,9973.030848860959,9973.030848860959
t185,9972.927757525757,9972.927757525757
t186,9977.765413884956,9977.765413884956
t187,10271.425528026437,10271.425528026437
t188,12643.43288213302,12643.43288213302
t189,14011.209799400825,14011.209799400825
t190,14959.401102113106,14959.401102113106
