BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t1575,44347.46468347551,0.0,-4684.894683475509,0.0,-0.0,0.0,0.0,0.0,0.0,-39662.57
t1576,40829.103499183504,0.0,-1198.5334991835086,0.0,-0.0,0.0,0.0,0.0,0.0,-39630.57
t1577,39745.633130434784,0.0,-0.0631304347826863,0.0,-0.0,0.0,0.0,0.0,0.0,-39745.57
t1578,39167.47090960287,1564.0990903971262,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-40731.57
t1579,38071.6155395169,3772.9544604831126,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-41844.57
t1580,38738.07900536489,2851.4909946351186,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-41589.57
t1581,36504.70176129197,4510.868238708016,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-41015.57
t1582,39249.605700112574,1287.1882120045468,-875.2239121171264,0.0,-0.0,0.0,0.0,0.0,0.0,-39661.57
t1583,37194.44067494775,1087.1124943957045,-864.9831693434489,0.0,-0.0,0.0,0.0,0.0,0.0,-37416.57
t1584,35131.13031554407,1066.7476048757635,-1312.3079204198366,0.0,-0.0,0.0,0.0,0.0,0.0,-34885.57
t1585,33899.637992352276,1100.375781888001,-2086.4437742402833,0.0,-0.0,0.0,0.0,0.0,0.0,-32913.57
t1586,32589.33096964023,1208.8168197891314,-1941.5777894293533,0.0,-0.0,0.0,0.0,0.0,0.0,-31856.57
t1587,31880.39369223506,1377.934809461714,-1819.7585016967703,0.0,-0.0,0.0,0.0,0.0,0.0,-31438.57
t1588,29382.69361099629,2265.358776404612,-344.48238740089994,0.0,-0.0,0.0,0.0,0.0,0.0,-31303.57
t1589,32805.08187732027,1223.436564770109,-1942.948442090375,0.0,-0.0,0.0,0.0,0.0,0.0,-32085.569999999996
t1590,32131.695556110215,2439.356831290683,-344.48238740089994,0.0,-0.0,0.0,0.0,0.0,0.0,-34226.57
t1591,34700.012472917566,3215.965293119126,-32.40776603669441,0.0,-0.0,0.0,0.0,0.0,0.0,-37883.57
t1592,36735.20732757103,2625.36267242898,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-39360.57
t1593,38598.25996202202,787.3100379779844,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-39385.57
t1594,38920.30330677926,697.2666932207395,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-39617.57
t1595,41625.150156866286,70.21212183787286,-2036.7922787041603,0.0,-0.0,0.0,0.0,0.0,0.0,-39658.57
t1596,43212.22133766685,0.0,-3666.6513376668545,0.0,-0.0,0.0,0.0,0.0,0.0,-39545.57
t1597,42876.08350704078,0.0,-3527.513507040769,0.0,-0.0,0.0,0.0,0.0,0.0,-39348.57
t1598,44488.96350658901,0.0,-5082.393506589017,0.0,-0.0,0.0,0.0,0.0,0.0,-39406.57
t1599,44733.92822637292,0.0,-5315.358226372906,0.0,-0.0,0.0,0.0,0.0,0.0,-39418.57
t1600,43553.83755078425,0.0,-4254.267550784253,0.0,-0.0,0.0,0.0,0.0,0.0,-39299.57
t1601,40816.95702525135,2104.9977677180063,-3703.384792969355,0.0,-0.0,0.0,0.0,0.0,0.0,-39218.57
t1602,34479.226354144164,5621.343645855828,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-40100.57
t1603,37760.52561181312,3168.0443881868873,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-40928.57
t1604,41522.11910144023,677.7462248422418,-1943.2953262824672,0.0,-0.0,0.0,0.0,0.0,0.0,-40256.57
t1605,40647.01314522948,494.8536720663823,-1484.2968172958635,0.0,-0.0,0.0,0.0,0.0,0.0,-39657.57
t1606,40272.127521176975,359.9087834270239,-1754.4663046040046,0.0,-0.0,0.0,0.0,0.0,0.0,-38877.57
t1607,39150.026438752415,140.42561935244132,-1810.8820581048485,0.0,-0.0,0.0,0.0,0.0,0.0,-37479.57
t1608,38038.65735008624,0.0,-2244.087350086236,0.0,-0.0,0.0,0.0,0.0,0.0,-35794.57
t1609,36017.29901679618,0.0,-1630.7290167961912,0.0,-0.0,0.0,0.0,0.0,0.0,-34386.57
t1610,36230.617762897295,0.0,-2639.0477628972963,0.0,-0.0,0.0,0.0,0.0,0.0,-33591.57
t1611,35156.44277811219,0.0,-1937.872778112198,0.0,-0.0,0.0,0.0,0.0,0.0,-33218.57
t1612,35294.62292010251,0.0,-2022.0529201025106,0.0,-0.0,0.0,0.0,0.0,0.0,-33272.57
t1613,35929.22625544758,0.0,-2076.656255447579,0.0,-0.0,0.0,0.0,0.0,0.0,-33852.57
t1614,37793.069089935634,0.0,-2716.499089935639,0.0,-0.0,0.0,0.0,0.0,0.0,-35076.57
t1615,39210.23181435602,0.0,-2167.661814356025,0.0,-0.0,0.0,0.0,0.0,0.0,-37042.57
t1616,41510.73289384147,0.0,-2717.16289384146,0.0,-0.0,0.0,0.0,0.0,0.0,-38793.57
t1617,43374.49385640833,0.0,-3483.9238564083307,0.0,-0.0,0.0,0.0,0.0,0.0,-39890.57
t1618,44466.53195247563,0.0,-4714.96195247562,0.0,-0.0,0.0,0.0,0.0,0.0,-39751.57
t1619,45633.852650125715,0.0,-6529.282650125702,0.0,-0.0,0.0,0.0,0.0,0.0,-39104.57
t1620,45234.514443673506,0.0,-6895.944443673524,0.0,-0.0,0.0,0.0,0.0,0.0,-38338.57
t1621,45414.829447977674,0.0,-7764.259447977676,0.0,-0.0,0.0,0.0,0.0,0.0,-37650.57
t1622,43957.95998513988,0.0,-6744.389985139888,0.0,-0.0,0.0,0.0,0.0,0.0,-37213.57
t1623,42813.42726464266,0.0,-5957.857264642669,0.0,-0.0,0.0,0.0,0.0,0.0,-36855.57
t1624,42745.06733995733,0.0,-5899.497339957332,0.0,-0.0,0.0,0.0,0.0,0.0,-36845.57
t1625,41720.17051994511,0.0,-4744.600519945108,0.0,-0.0,0.0,0.0,0.0,0.0,-36975.57
t1626,40861.463233370785,0.0,-2626.893233370783,0.0,-0.0,0.0,0.0,0.0,0.0,-38234.57
t1627,39761.208651497895,523.797283757836,-925.4359352557317,0.0,-0.0,0.0,0.0,0.0,0.0,-39359.57
t1628,39213.17965714341,664.8151602954285,-743.4248174388388,0.0,-0.0,0.0,0.0,0.0,0.0,-39134.57
t1629,39171.45498088277,764.4554336875756,-1063.340414570349,0.0,-0.0,0.0,0.0,0.0,0.0,-38872.57
t1630,38020.96726059838,872.1910221054151,-554.5882827038125,0.0,-0.0,0.0,0.0,0.0,0.0,-38338.57
t1631,36790.43441755937,1078.8026977000152,-669.667115259385,0.0,-0.0,0.0,0.0,0.0,0.0,-37199.57
