Time,Weight
193,1.002747252747253
194,1.002747252747253
195,1.002747252747253
196,1.002747252747253
197,1.002747252747253
198,1.002747252747253
199,1.002747252747253
200,1.002747252747253
201,1.002747252747253
202,1.002747252747253
203,1.002747252747253
204,1.002747252747253
205,1.002747252747253
206,1.002747252747253
207,1.002747252747253
208,1.002747252747253
209,1.002747252747253
210,1.002747252747253
211,1.002747252747253
212,1.002747252747253
213,1.002747252747253
214,1.002747252747253
215,1.002747252747253
216,1.002747252747253
217,1.002747252747253
218,1.002747252747253
219,1.002747252747253
220,1.002747252747253
221,1.002747252747253
222,1.002747252747253
223,1.002747252747253
224,1.002747252747253
225,1.002747252747253
226,1.002747252747253
227,1.002747252747253
228,1.002747252747253
229,1.002747252747253
230,1.002747252747253
231,1.002747252747253
232,1.002747252747253
233,1.002747252747253
234,1.002747252747253
235,1.002747252747253
236,1.002747252747253
237,1.002747252747253
238,1.002747252747253
239,1.002747252747253
240,1.002747252747253
241,1.002747252747253
242,1.002747252747253
243,1.002747252747253
244,1.002747252747253
245,1.002747252747253
246,1.002747252747253
247,1.002747252747253
248,1.002747252747253
249,1.002747252747253
250,1.002747252747253
251,1.002747252747253
252,1.002747252747253
253,1.002747252747253
254,1.002747252747253
255,1.002747252747253
256,1.002747252747253
257,1.002747252747253
258,1.002747252747253
259,1.002747252747253
260,1.002747252747253
261,1.002747252747253
262,1.002747252747253
263,1.002747252747253
264,1.002747252747253
265,1.002747252747253
266,1.002747252747253
267,1.002747252747253
268,1.002747252747253
269,1.002747252747253
270,1.002747252747253
271,1.002747252747253
272,1.002747252747253
273,1.002747252747253
274,1.002747252747253
275,1.002747252747253
276,1.002747252747253
277,1.002747252747253
278,1.002747252747253
279,1.002747252747253
280,1.002747252747253
281,1.002747252747253
282,1.002747252747253
283,1.002747252747253
284,1.002747252747253
285,1.002747252747253
286,1.002747252747253
287,1.002747252747253
288,1.002747252747253
289,1.002747252747253
290,1.002747252747253
291,1.002747252747253
292,1.002747252747253
293,1.002747252747253
294,1.002747252747253
295,1.002747252747253
296,1.002747252747253
297,1.002747252747253
298,1.002747252747253
299,1.002747252747253
300,1.002747252747253
301,1.002747252747253
302,1.002747252747253
303,1.002747252747253
304,1.002747252747253
305,1.002747252747253
306,1.002747252747253
307,1.002747252747253
308,1.002747252747253
309,1.002747252747253
310,1.002747252747253
311,1.002747252747253
312,1.002747252747253
313,1.002747252747253
314,1.002747252747253
315,1.002747252747253
316,1.002747252747253
317,1.002747252747253
318,1.002747252747253
319,1.002747252747253
320,1.002747252747253
321,1.002747252747253
322,1.002747252747253
323,1.002747252747253
324,1.002747252747253
325,1.002747252747253
326,1.002747252747253
327,1.002747252747253
328,1.002747252747253
329,1.002747252747253
330,1.002747252747253
331,1.002747252747253
332,1.002747252747253
333,1.002747252747253
334,1.002747252747253
335,1.002747252747253
336,1.002747252747253
337,1.002747252747253
338,1.002747252747253
339,1.002747252747253
340,1.002747252747253
341,1.002747252747253
342,1.002747252747253
343,1.002747252747253
344,1.002747252747253
345,1.002747252747253
346,1.002747252747253
347,1.002747252747253
348,1.002747252747253
349,1.002747252747253
350,1.002747252747253
351,1.002747252747253
352,1.002747252747253
353,1.002747252747253
354,1.002747252747253
355,1.002747252747253
356,1.002747252747253
357,1.002747252747253
358,1.002747252747253
359,1.002747252747253
360,1.002747252747253
361,1.002747252747253
362,1.002747252747253
363,1.002747252747253
364,1.002747252747253
365,1.002747252747253
366,1.002747252747253
367,1.002747252747253
368,1.002747252747253
369,1.002747252747253
370,1.002747252747253
371,1.002747252747253
372,1.002747252747253
373,1.002747252747253
374,1.002747252747253
375,1.002747252747253
376,1.002747252747253
377,1.002747252747253
378,1.002747252747253
379,1.002747252747253
380,1.002747252747253
381,1.002747252747253
382,1.002747252747253
383,1.002747252747253
384,1.002747252747253
385,1.002747252747253
386,1.002747252747253
387,1.002747252747253
388,1.002747252747253
389,1.002747252747253
390,1.002747252747253
391,1.002747252747253
392,1.002747252747253
393,1.002747252747253
394,1.002747252747253
395,1.002747252747253
396,1.002747252747253
397,1.002747252747253
398,1.002747252747253
399,1.002747252747253
400,1.002747252747253
401,1.002747252747253
402,1.002747252747253
403,1.002747252747253
404,1.002747252747253
405,1.002747252747253
406,1.002747252747253
407,1.002747252747253
408,1.002747252747253
409,1.002747252747253
410,1.002747252747253
411,1.002747252747253
412,1.002747252747253
413,1.002747252747253
414,1.002747252747253
415,1.002747252747253
416,1.002747252747253
417,1.002747252747253
418,1.002747252747253
419,1.002747252747253
420,1.002747252747253
421,1.002747252747253
422,1.002747252747253
423,1.002747252747253
424,1.002747252747253
425,1.002747252747253
426,1.002747252747253
427,1.002747252747253
428,1.002747252747253
429,1.002747252747253
430,1.002747252747253
431,1.002747252747253
432,1.002747252747253
433,1.002747252747253
434,1.002747252747253
435,1.002747252747253
436,1.002747252747253
437,1.002747252747253
438,1.002747252747253
439,1.002747252747253
440,1.002747252747253
441,1.002747252747253
442,1.002747252747253
443,1.002747252747253
444,1.002747252747253
445,1.002747252747253
446,1.002747252747253
447,1.002747252747253
448,1.002747252747253
449,1.002747252747253
450,1.002747252747253
451,1.002747252747253
452,1.002747252747253
453,1.002747252747253
454,1.002747252747253
455,1.002747252747253
456,1.002747252747253
457,1.002747252747253
458,1.002747252747253
459,1.002747252747253
460,1.002747252747253
461,1.002747252747253
462,1.002747252747253
463,1.002747252747253
464,1.002747252747253
465,1.002747252747253
466,1.002747252747253
467,1.002747252747253
468,1.002747252747253
469,1.002747252747253
470,1.002747252747253
471,1.002747252747253
472,1.002747252747253
473,1.002747252747253
474,1.002747252747253
475,1.002747252747253
476,1.002747252747253
477,1.002747252747253
478,1.002747252747253
479,1.002747252747253
480,1.002747252747253
481,1.002747252747253
482,1.002747252747253
483,1.002747252747253
484,1.002747252747253
485,1.002747252747253
486,1.002747252747253
487,1.002747252747253
488,1.002747252747253
489,1.002747252747253
490,1.002747252747253
491,1.002747252747253
492,1.002747252747253
493,1.002747252747253
494,1.002747252747253
495,1.002747252747253
496,1.002747252747253
497,1.002747252747253
498,1.002747252747253
499,1.002747252747253
500,1.002747252747253
501,1.002747252747253
502,1.002747252747253
503,1.002747252747253
504,1.002747252747253
505,13.035714285714286
506,13.035714285714286
507,13.035714285714286
508,13.035714285714286
509,13.035714285714286
510,13.035714285714286
511,13.035714285714286
512,13.035714285714286
513,13.035714285714286
514,13.035714285714286
515,13.035714285714286
516,13.035714285714286
517,13.035714285714286
518,13.035714285714286
519,13.035714285714286
520,13.035714285714286
521,13.035714285714286
522,13.035714285714286
523,13.035714285714286
524,13.035714285714286
525,13.035714285714286
526,13.035714285714286
527,13.035714285714286
528,13.035714285714286
529,13.035714285714286
530,13.035714285714286
531,13.035714285714286
532,13.035714285714286
533,13.035714285714286
534,13.035714285714286
535,13.035714285714286
536,13.035714285714286
537,13.035714285714286
538,13.035714285714286
539,13.035714285714286
540,13.035714285714286
541,13.035714285714286
542,13.035714285714286
543,13.035714285714286
544,13.035714285714286
545,13.035714285714286
546,13.035714285714286
547,13.035714285714286
548,13.035714285714286
549,13.035714285714286
550,13.035714285714286
551,13.035714285714286
552,13.035714285714286
553,13.035714285714286
554,13.035714285714286
555,13.035714285714286
556,13.035714285714286
557,13.035714285714286
558,13.035714285714286
559,13.035714285714286
560,13.035714285714286
561,13.035714285714286
562,13.035714285714286
563,13.035714285714286
564,13.035714285714286
565,13.035714285714286
566,13.035714285714286
567,13.035714285714286
568,13.035714285714286
569,13.035714285714286
570,13.035714285714286
571,13.035714285714286
572,13.035714285714286
573,13.035714285714286
574,13.035714285714286
575,13.035714285714286
576,13.035714285714286
577,13.035714285714286
578,13.035714285714286
579,13.035714285714286
580,13.035714285714286
581,13.035714285714286
582,13.035714285714286
583,13.035714285714286
584,13.035714285714286
585,13.035714285714286
586,13.035714285714286
587,13.035714285714286
588,13.035714285714286
589,13.035714285714286
590,13.035714285714286
591,13.035714285714286
592,13.035714285714286
593,13.035714285714286
594,13.035714285714286
595,13.035714285714286
596,13.035714285714286
597,13.035714285714286
598,13.035714285714286
599,13.035714285714286
600,13.035714285714286
601,13.035714285714286
602,13.035714285714286
603,13.035714285714286
604,13.035714285714286
605,13.035714285714286
606,13.035714285714286
607,13.035714285714286
608,13.035714285714286
609,13.035714285714286
610,13.035714285714286
611,13.035714285714286
612,13.035714285714286
613,13.035714285714286
614,13.035714285714286
615,13.035714285714286
616,13.035714285714286
617,13.035714285714286
618,13.035714285714286
619,13.035714285714286
620,13.035714285714286
621,13.035714285714286
622,13.035714285714286
623,13.035714285714286
624,13.035714285714286
625,13.035714285714286
626,13.035714285714286
627,13.035714285714286
628,13.035714285714286
629,13.035714285714286
630,13.035714285714286
631,13.035714285714286
632,13.035714285714286
633,13.035714285714286
634,13.035714285714286
635,13.035714285714286
636,13.035714285714286
637,13.035714285714286
638,13.035714285714286
639,13.035714285714286
640,13.035714285714286
641,13.035714285714286
642,13.035714285714286
643,13.035714285714286
644,13.035714285714286
645,13.035714285714286
646,13.035714285714286
647,13.035714285714286
648,13.035714285714286
649,13.035714285714286
650,13.035714285714286
651,13.035714285714286
652,13.035714285714286
653,13.035714285714286
654,13.035714285714286
655,13.035714285714286
656,13.035714285714286
657,13.035714285714286
658,13.035714285714286
659,13.035714285714286
660,13.035714285714286
661,13.035714285714286
662,13.035714285714286
663,13.035714285714286
664,13.035714285714286
665,13.035714285714286
666,13.035714285714286
667,13.035714285714286
668,13.035714285714286
669,13.035714285714286
670,13.035714285714286
671,13.035714285714286
672,13.035714285714286
673,1.002747252747253
674,1.002747252747253
675,1.002747252747253
676,1.002747252747253
677,1.002747252747253
678,1.002747252747253
679,1.002747252747253
680,1.002747252747253
681,1.002747252747253
682,1.002747252747253
683,1.002747252747253
684,1.002747252747253
685,1.002747252747253
686,1.002747252747253
687,1.002747252747253
688,1.002747252747253
689,1.002747252747253
690,1.002747252747253
691,1.002747252747253
692,1.002747252747253
693,1.002747252747253
694,1.002747252747253
695,1.002747252747253
696,1.002747252747253
697,1.002747252747253
698,1.002747252747253
699,1.002747252747253
700,1.002747252747253
701,1.002747252747253
702,1.002747252747253
703,1.002747252747253
704,1.002747252747253
705,1.002747252747253
706,1.002747252747253
707,1.002747252747253
708,1.002747252747253
709,1.002747252747253
710,1.002747252747253
711,1.002747252747253
712,1.002747252747253
713,1.002747252747253
714,1.002747252747253
715,1.002747252747253
716,1.002747252747253
717,1.002747252747253
718,1.002747252747253
719,1.002747252747253
720,1.002747252747253
721,1.002747252747253
722,1.002747252747253
723,1.002747252747253
724,1.002747252747253
725,1.002747252747253
726,1.002747252747253
727,1.002747252747253
728,1.002747252747253
729,1.002747252747253
730,1.002747252747253
731,1.002747252747253
732,1.002747252747253
733,1.002747252747253
734,1.002747252747253
735,1.002747252747253
736,1.002747252747253
737,1.002747252747253
738,1.002747252747253
739,1.002747252747253
740,1.002747252747253
741,1.002747252747253
742,1.002747252747253
743,1.002747252747253
744,1.002747252747253
745,1.002747252747253
746,1.002747252747253
747,1.002747252747253
748,1.002747252747253
749,1.002747252747253
750,1.002747252747253
751,1.002747252747253
752,1.002747252747253
753,1.002747252747253
754,1.002747252747253
755,1.002747252747253
756,1.002747252747253
757,1.002747252747253
758,1.002747252747253
759,1.002747252747253
760,1.002747252747253
761,1.002747252747253
762,1.002747252747253
763,1.002747252747253
764,1.002747252747253
765,1.002747252747253
766,1.002747252747253
767,1.002747252747253
768,1.002747252747253
769,1.002747252747253
770,1.002747252747253
771,1.002747252747253
772,1.002747252747253
773,1.002747252747253
774,1.002747252747253
775,1.002747252747253
776,1.002747252747253
777,1.002747252747253
778,1.002747252747253
779,1.002747252747253
780,1.002747252747253
781,1.002747252747253
782,1.002747252747253
783,1.002747252747253
784,1.002747252747253
785,1.002747252747253
786,1.002747252747253
787,1.002747252747253
788,1.002747252747253
789,1.002747252747253
790,1.002747252747253
791,1.002747252747253
792,1.002747252747253
793,1.002747252747253
794,1.002747252747253
795,1.002747252747253
796,1.002747252747253
797,1.002747252747253
798,1.002747252747253
799,1.002747252747253
800,1.002747252747253
801,1.002747252747253
802,1.002747252747253
803,1.002747252747253
804,1.002747252747253
805,1.002747252747253
806,1.002747252747253
807,1.002747252747253
808,1.002747252747253
809,1.002747252747253
810,1.002747252747253
811,1.002747252747253
812,1.002747252747253
813,1.002747252747253
814,1.002747252747253
815,1.002747252747253
816,1.002747252747253
817,1.002747252747253
818,1.002747252747253
819,1.002747252747253
820,1.002747252747253
821,1.002747252747253
822,1.002747252747253
823,1.002747252747253
824,1.002747252747253
825,1.002747252747253
826,1.002747252747253
827,1.002747252747253
828,1.002747252747253
829,1.002747252747253
830,1.002747252747253
831,1.002747252747253
832,1.002747252747253
833,1.002747252747253
834,1.002747252747253
835,1.002747252747253
836,1.002747252747253
837,1.002747252747253
838,1.002747252747253
839,1.002747252747253
840,1.002747252747253
841,1.002747252747253
842,1.002747252747253
843,1.002747252747253
844,1.002747252747253
845,1.002747252747253
846,1.002747252747253
847,1.002747252747253
848,1.002747252747253
849,1.002747252747253
850,1.002747252747253
851,1.002747252747253
852,1.002747252747253
853,1.002747252747253
854,1.002747252747253
855,1.002747252747253
856,1.002747252747253
857,1.002747252747253
858,1.002747252747253
859,1.002747252747253
860,1.002747252747253
861,1.002747252747253
862,1.002747252747253
863,1.002747252747253
864,1.002747252747253
865,1.002747252747253
866,1.002747252747253
867,1.002747252747253
868,1.002747252747253
869,1.002747252747253
870,1.002747252747253
871,1.002747252747253
872,1.002747252747253
873,1.002747252747253
874,1.002747252747253
875,1.002747252747253
876,1.002747252747253
877,1.002747252747253
878,1.002747252747253
879,1.002747252747253
880,1.002747252747253
881,1.002747252747253
882,1.002747252747253
883,1.002747252747253
884,1.002747252747253
885,1.002747252747253
886,1.002747252747253
887,1.002747252747253
888,1.002747252747253
889,1.002747252747253
890,1.002747252747253
891,1.002747252747253
892,1.002747252747253
893,1.002747252747253
894,1.002747252747253
895,1.002747252747253
896,1.002747252747253
897,1.002747252747253
898,1.002747252747253
899,1.002747252747253
900,1.002747252747253
901,1.002747252747253
902,1.002747252747253
903,1.002747252747253
904,1.002747252747253
905,1.002747252747253
906,1.002747252747253
907,1.002747252747253
908,1.002747252747253
909,1.002747252747253
910,1.002747252747253
911,1.002747252747253
912,1.002747252747253
913,1.002747252747253
914,1.002747252747253
915,1.002747252747253
916,1.002747252747253
917,1.002747252747253
918,1.002747252747253
919,1.002747252747253
920,1.002747252747253
921,1.002747252747253
922,1.002747252747253
923,1.002747252747253
924,1.002747252747253
925,1.002747252747253
926,1.002747252747253
927,1.002747252747253
928,1.002747252747253
929,1.002747252747253
930,1.002747252747253
931,1.002747252747253
932,1.002747252747253
933,1.002747252747253
934,1.002747252747253
935,1.002747252747253
936,1.002747252747253
937,1.002747252747253
938,1.002747252747253
939,1.002747252747253
940,1.002747252747253
941,1.002747252747253
942,1.002747252747253
943,1.002747252747253
944,1.002747252747253
945,1.002747252747253
946,1.002747252747253
947,1.002747252747253
948,1.002747252747253
949,1.002747252747253
950,1.002747252747253
951,1.002747252747253
952,1.002747252747253
953,1.002747252747253
954,1.002747252747253
955,1.002747252747253
956,1.002747252747253
957,1.002747252747253
958,1.002747252747253
959,1.002747252747253
960,1.002747252747253
961,1.002747252747253
962,1.002747252747253
963,1.002747252747253
964,1.002747252747253
965,1.002747252747253
966,1.002747252747253
967,1.002747252747253
968,1.002747252747253
969,1.002747252747253
970,1.002747252747253
971,1.002747252747253
972,1.002747252747253
973,1.002747252747253
974,1.002747252747253
975,1.002747252747253
976,1.002747252747253
977,1.002747252747253
978,1.002747252747253
979,1.002747252747253
980,1.002747252747253
981,1.002747252747253
982,1.002747252747253
983,1.002747252747253
984,1.002747252747253
985,1.002747252747253
986,1.002747252747253
987,1.002747252747253
988,1.002747252747253
989,1.002747252747253
990,1.002747252747253
991,1.002747252747253
992,1.002747252747253
993,1.002747252747253
994,1.002747252747253
995,1.002747252747253
996,1.002747252747253
997,1.002747252747253
998,1.002747252747253
999,1.002747252747253
1000,1.002747252747253
1001,1.002747252747253
1002,1.002747252747253
1003,1.002747252747253
1004,1.002747252747253
1005,1.002747252747253
1006,1.002747252747253
1007,1.002747252747253
1008,1.002747252747253
1009,1.002747252747253
1010,1.002747252747253
1011,1.002747252747253
1012,1.002747252747253
1013,1.002747252747253
1014,1.002747252747253
1015,1.002747252747253
1016,1.002747252747253
1017,1.002747252747253
1018,1.002747252747253
1019,1.002747252747253
1020,1.002747252747253
1021,1.002747252747253
1022,1.002747252747253
1023,1.002747252747253
1024,1.002747252747253
1025,1.002747252747253
1026,1.002747252747253
1027,1.002747252747253
1028,1.002747252747253
1029,1.002747252747253
1030,1.002747252747253
1031,1.002747252747253
1032,1.002747252747253
1033,1.002747252747253
1034,1.002747252747253
1035,1.002747252747253
1036,1.002747252747253
1037,1.002747252747253
1038,1.002747252747253
1039,1.002747252747253
1040,1.002747252747253
1041,1.002747252747253
1042,1.002747252747253
1043,1.002747252747253
1044,1.002747252747253
1045,1.002747252747253
1046,1.002747252747253
1047,1.002747252747253
1048,1.002747252747253
1049,1.002747252747253
1050,1.002747252747253
1051,1.002747252747253
1052,1.002747252747253
1053,1.002747252747253
1054,1.002747252747253
1055,1.002747252747253
1056,1.002747252747253
1057,1.002747252747253
1058,1.002747252747253
1059,1.002747252747253
1060,1.002747252747253
1061,1.002747252747253
1062,1.002747252747253
1063,1.002747252747253
1064,1.002747252747253
1065,1.002747252747253
1066,1.002747252747253
1067,1.002747252747253
1068,1.002747252747253
1069,1.002747252747253
1070,1.002747252747253
1071,1.002747252747253
1072,1.002747252747253
1073,1.002747252747253
1074,1.002747252747253
1075,1.002747252747253
1076,1.002747252747253
1077,1.002747252747253
1078,1.002747252747253
1079,1.002747252747253
1080,1.002747252747253
1081,1.002747252747253
1082,1.002747252747253
1083,1.002747252747253
1084,1.002747252747253
1085,1.002747252747253
1086,1.002747252747253
1087,1.002747252747253
1088,1.002747252747253
1089,1.002747252747253
1090,1.002747252747253
1091,1.002747252747253
1092,1.002747252747253
1093,1.002747252747253
1094,1.002747252747253
1095,1.002747252747253
1096,1.002747252747253
1097,1.002747252747253
1098,1.002747252747253
1099,1.002747252747253
1100,1.002747252747253
1101,1.002747252747253
1102,1.002747252747253
1103,1.002747252747253
1104,1.002747252747253
1105,1.002747252747253
1106,1.002747252747253
1107,1.002747252747253
1108,1.002747252747253
1109,1.002747252747253
1110,1.002747252747253
1111,1.002747252747253
1112,1.002747252747253
1113,1.002747252747253
1114,1.002747252747253
1115,1.002747252747253
1116,1.002747252747253
1117,1.002747252747253
1118,1.002747252747253
1119,1.002747252747253
1120,1.002747252747253
1121,1.002747252747253
1122,1.002747252747253
1123,1.002747252747253
1124,1.002747252747253
1125,1.002747252747253
1126,1.002747252747253
1127,1.002747252747253
1128,1.002747252747253
1129,1.002747252747253
1130,1.002747252747253
1131,1.002747252747253
1132,1.002747252747253
1133,1.002747252747253
1134,1.002747252747253
1135,1.002747252747253
1136,1.002747252747253
1137,1.002747252747253
1138,1.002747252747253
1139,1.002747252747253
1140,1.002747252747253
1141,1.002747252747253
1142,1.002747252747253
1143,1.002747252747253
1144,1.002747252747253
1145,1.002747252747253
1146,1.002747252747253
1147,1.002747252747253
1148,1.002747252747253
1149,1.002747252747253
1150,1.002747252747253
1151,1.002747252747253
1152,1.002747252747253
1153,1.002747252747253
1154,1.002747252747253
1155,1.002747252747253
1156,1.002747252747253
1157,1.002747252747253
1158,1.002747252747253
1159,1.002747252747253
1160,1.002747252747253
1161,1.002747252747253
1162,1.002747252747253
1163,1.002747252747253
1164,1.002747252747253
1165,1.002747252747253
1166,1.002747252747253
1167,1.002747252747253
1168,1.002747252747253
1169,1.002747252747253
1170,1.002747252747253
1171,1.002747252747253
1172,1.002747252747253
1173,1.002747252747253
1174,1.002747252747253
1175,1.002747252747253
1176,1.002747252747253
1177,16.043956043956047
1178,16.043956043956047
1179,16.043956043956047
1180,16.043956043956047
1181,16.043956043956047
1182,16.043956043956047
1183,16.043956043956047
1184,16.043956043956047
1185,16.043956043956047
1186,16.043956043956047
1187,16.043956043956047
1188,16.043956043956047
1189,16.043956043956047
1190,16.043956043956047
1191,16.043956043956047
1192,16.043956043956047
1193,16.043956043956047
1194,16.043956043956047
1195,16.043956043956047
1196,16.043956043956047
1197,16.043956043956047
1198,16.043956043956047
1199,16.043956043956047
1200,16.043956043956047
1201,16.043956043956047
1202,16.043956043956047
1203,16.043956043956047
1204,16.043956043956047
1205,16.043956043956047
1206,16.043956043956047
1207,16.043956043956047
1208,16.043956043956047
1209,16.043956043956047
1210,16.043956043956047
1211,16.043956043956047
1212,16.043956043956047
1213,16.043956043956047
1214,16.043956043956047
1215,16.043956043956047
1216,16.043956043956047
1217,16.043956043956047
1218,16.043956043956047
1219,16.043956043956047
1220,16.043956043956047
1221,16.043956043956047
1222,16.043956043956047
1223,16.043956043956047
1224,16.043956043956047
1225,16.043956043956047
1226,16.043956043956047
1227,16.043956043956047
1228,16.043956043956047
1229,16.043956043956047
1230,16.043956043956047
1231,16.043956043956047
1232,16.043956043956047
1233,16.043956043956047
1234,16.043956043956047
1235,16.043956043956047
1236,16.043956043956047
1237,16.043956043956047
1238,16.043956043956047
1239,16.043956043956047
1240,16.043956043956047
1241,16.043956043956047
1242,16.043956043956047
1243,16.043956043956047
1244,16.043956043956047
1245,16.043956043956047
1246,16.043956043956047
1247,16.043956043956047
1248,16.043956043956047
1249,16.043956043956047
1250,16.043956043956047
1251,16.043956043956047
1252,16.043956043956047
1253,16.043956043956047
1254,16.043956043956047
1255,16.043956043956047
1256,16.043956043956047
1257,16.043956043956047
1258,16.043956043956047
1259,16.043956043956047
1260,16.043956043956047
1261,16.043956043956047
1262,16.043956043956047
1263,16.043956043956047
1264,16.043956043956047
1265,16.043956043956047
1266,16.043956043956047
1267,16.043956043956047
1268,16.043956043956047
1269,16.043956043956047
1270,16.043956043956047
1271,16.043956043956047
1272,16.043956043956047
1273,16.043956043956047
1274,16.043956043956047
1275,16.043956043956047
1276,16.043956043956047
1277,16.043956043956047
1278,16.043956043956047
1279,16.043956043956047
1280,16.043956043956047
1281,16.043956043956047
1282,16.043956043956047
1283,16.043956043956047
1284,16.043956043956047
1285,16.043956043956047
1286,16.043956043956047
1287,16.043956043956047
1288,16.043956043956047
1289,16.043956043956047
1290,16.043956043956047
1291,16.043956043956047
1292,16.043956043956047
1293,16.043956043956047
1294,16.043956043956047
1295,16.043956043956047
1296,16.043956043956047
1297,16.043956043956047
1298,16.043956043956047
1299,16.043956043956047
1300,16.043956043956047
1301,16.043956043956047
1302,16.043956043956047
1303,16.043956043956047
1304,16.043956043956047
1305,16.043956043956047
1306,16.043956043956047
1307,16.043956043956047
1308,16.043956043956047
1309,16.043956043956047
1310,16.043956043956047
1311,16.043956043956047
1312,16.043956043956047
1313,16.043956043956047
1314,16.043956043956047
1315,16.043956043956047
1316,16.043956043956047
1317,16.043956043956047
1318,16.043956043956047
1319,16.043956043956047
1320,16.043956043956047
1321,16.043956043956047
1322,16.043956043956047
1323,16.043956043956047
1324,16.043956043956047
1325,16.043956043956047
1326,16.043956043956047
1327,16.043956043956047
1328,16.043956043956047
1329,16.043956043956047
1330,16.043956043956047
1331,16.043956043956047
1332,16.043956043956047
1333,16.043956043956047
1334,16.043956043956047
1335,16.043956043956047
1336,16.043956043956047
1337,16.043956043956047
1338,16.043956043956047
1339,16.043956043956047
1340,16.043956043956047
1341,16.043956043956047
1342,16.043956043956047
1343,16.043956043956047
1344,16.043956043956047
1345,8.021978021978024
1346,8.021978021978024
1347,8.021978021978024
1348,8.021978021978024
1349,8.021978021978024
1350,8.021978021978024
1351,8.021978021978024
1352,8.021978021978024
1353,8.021978021978024
1354,8.021978021978024
1355,8.021978021978024
1356,8.021978021978024
1357,8.021978021978024
1358,8.021978021978024
1359,8.021978021978024
1360,8.021978021978024
1361,8.021978021978024
1362,8.021978021978024
